,Pallet,num_packages,earliest_arrival,packages,linehaul
35,36,52,81.97093852155702,"[('PKG001899', 'TLMD', '1'), ('PKG001900', 'TLMD', '3AB'), ('PKG001901', 'TLMD', '2'), ('PKG001902', 'TLMD', '2'), ('PKG001903', 'USPS', 'USPS'), ('PKG001904', 'TLMD', '2'), ('PKG001905', 'FDEG', 'FDEG'), ('PKG001906', 'TLMD', '2'), ('PKG001907', 'TLMD', '3AB'), ('PKG001908', 'TLMD', '1'), ('PKG001909', 'FDEG', 'FDEG'), ('PKG001910', 'TLMD', '3AB'), ('PKG001911', 'TLMD', '1'), ('PKG001912', 'FDEG', 'FDEG'), ('PKG001913', 'TLMD', '1'), ('PKG001914', 'FDEG', 'FDEG'), ('PKG001915', 'TLMD', '3AB'), ('PKG001916', 'FDEG', 'FDEG'), ('PKG001917', 'TLMD', '2'), ('PKG001918', 'FDEG', 'FDEG'), ('PKG001919', 'TLMD', '2'), ('PKG001920', 'UPSN', 'UPSN'), ('PKG001921', 'TLMD', '1'), ('PKG001922', 'TLMD', '1'), ('PKG001923', 'TLMD', '2'), ('PKG001924', 'TLMD', '3AB'), ('PKG001925', 'TLMD', '2'), ('PKG001926', 'USPS', 'USPS'), ('PKG001927', 'FDEG', 'FDEG'), ('PKG001928', 'FDEG', 'FDEG'), ('PKG001929', 'TLMD', '1'), ('PKG001930', 'TLMD', '1'), ('PKG001931', 'TLMD', '1'), ('PKG001932', 'TLMD', '1'), ('PKG001933', 'FDEG', 'FDEG'), ('PKG001934', 'TLMD', '2'), ('PKG001935', 'TLMD', '3AB'), ('PKG001936', 'TLMD', '1'), ('PKG001937', 'UPSN', 'UPSN'), ('PKG001938', 'FDEG', 'FDEG'), ('PKG001939', 'TLMD', '1'), ('PKG001940', 'TLMD', '1'), ('PKG001941', 'UPSN', 'UPSN'), ('PKG001942', 'TLMD', '2'), ('PKG001943', 'TLMD', '3AB'), ('PKG001944', 'USPS', 'USPS'), ('PKG001945', 'TLMD', '3AB'), ('PKG001946', 'TLMD', '1'), ('PKG001947', 'TLMD', '3AB'), ('PKG001948', 'TLMD', '3AB'), ('PKG001949', 'UPSN', 'UPSN'), ('PKG001950', 'TLMD', '1')]",A
36,37,74,81.97093852155702,"[('PKG001951', 'TLMD', '1'), ('PKG001952', 'USPS', 'USPS'), ('PKG001953', 'TLMD', '1'), ('PKG001954', 'FDEG', 'FDEG'), ('PKG001955', 'TLMD', '1'), ('PKG001956', 'UPSN', 'UPSN'), ('PKG001957', 'FDEG', 'FDEG'), ('PKG001958', 'TLMD', '3AB'), ('PKG001959', 'TLMD', '1'), ('PKG001960', 'TLMD', '1'), ('PKG001961', 'FDEG', 'FDEG'), ('PKG001962', 'TLMD', '3AB'), ('PKG001963', 'TLMD', '3AB'), ('PKG001964', 'TLMD', '3AB'), ('PKG001965', 'TLMD', '1'), ('PKG001966', 'TLMD', '2'), ('PKG001967', 'TLMD', '1'), ('PKG001968', 'TLMD', '2'), ('PKG001969', 'TLMD', '1'), ('PKG001970', 'TLMD', '2'), ('PKG001971', 'TLMD', '1'), ('PKG001972', 'TLMD', '1'), ('PKG001973', 'FDEG', 'FDEG'), ('PKG001974', 'TLMD', '1'), ('PKG001975', 'TLMD', '2'), ('PKG001976', 'TLMD', '2'), ('PKG001977', 'TLMD', '1'), ('PKG001978', 'TLMD', '3AB'), ('PKG001979', 'TLMD', '3AB'), ('PKG001980', 'FDEG', 'FDEG'), ('PKG001981', 'FDEG', 'FDEG'), ('PKG001982', 'FDEG', 'FDEG'), ('PKG001983', 'TLMD', '1'), ('PKG001984', 'TLMD', '2'), ('PKG001985', 'TLMD', '1'), ('PKG001986', 'FDEG', 'FDEG'), ('PKG001987', 'TLMD', '1'), ('PKG001988', 'TLMD', '3AB'), ('PKG001989', 'TLMD', '3AB'), ('PKG001990', 'TLMD', '1'), ('PKG001991', 'TLMD', '2'), ('PKG001992', 'TLMD', '2'), ('PKG001993', 'UPSN', 'UPSN'), ('PKG001994', 'TLMD', '1'), ('PKG001995', 'TLMD', '2'), ('PKG001996', 'TLMD', '1'), ('PKG001997', 'TLMD', '1'), ('PKG001998', 'TLMD', '1'), ('PKG001999', 'TLMD', '2'), ('PKG002000', 'TLMD', '3AB'), ('PKG002001', 'TLMD', '1'), ('PKG002002', 'TLMD', '2'), ('PKG002003', 'TLMD', '2'), ('PKG002004', 'TLMD', '3AB'), ('PKG002005', 'TLMD', '2'), ('PKG002006', 'UPSN', 'UPSN'), ('PKG002007', 'TLMD', '2'), ('PKG002008', 'TLMD', '3AB'), ('PKG002009', 'FDEG', 'FDEG'), ('PKG002010', 'TLMD', '2'), ('PKG002011', 'TLMD', '1'), ('PKG002012', 'FDEG', 'FDEG'), ('PKG002013', 'USPS', 'USPS'), ('PKG002014', 'TLMD', '3AB'), ('PKG002015', 'FDEG', 'FDEG'), ('PKG002016', 'TLMD', '1'), ('PKG002017', 'FDEG', 'FDEG'), ('PKG002018', 'TLMD', '2'), ('PKG002019', 'USPS', 'USPS'), ('PKG002020', 'TLMD', '1'), ('PKG002021', 'TLMD', '1'), ('PKG002022', 'TLMD', '2'), ('PKG002023', 'TLMD', '1'), ('PKG002024', 'TLMD', '2')]",A
37,38,52,81.97093852155702,"[('PKG002025', 'TLMD', '2'), ('PKG002026', 'TLMD', '3AB'), ('PKG002027', 'TLMD', '2'), ('PKG002028', 'TLMD', '1'), ('PKG002029', 'FDEG', 'FDEG'), ('PKG002030', 'TLMD', '2'), ('PKG002031', 'TLMD', '1'), ('PKG002032', 'TLMD', '2'), ('PKG002033', 'TLMD', '2'), ('PKG002034', 'TLMD', '3AB'), ('PKG002035', 'TLMD', '1'), ('PKG002036', 'TLMD', '2'), ('PKG002037', 'UPSN', 'UPSN'), ('PKG002038', 'UPSN', 'UPSN'), ('PKG002039', 'FDEG', 'FDEG'), ('PKG002040', 'TLMD', '1'), ('PKG002041', 'TLMD', '3AB'), ('PKG002042', 'TLMD', '1'), ('PKG002043', 'TLMD', '3AB'), ('PKG002044', 'TLMD', '3AB'), ('PKG002045', 'TLMD', '3AB'), ('PKG002046', 'TLMD', '1'), ('PKG002047', 'TLMD', '2'), ('PKG002048', 'USPS', 'USPS'), ('PKG002049', 'TLMD', '1'), ('PKG002050', 'FDEG', 'FDEG'), ('PKG002051', 'TLMD', '2'), ('PKG002052', 'TLMD', '1'), ('PKG002053', 'TLMD', '1'), ('PKG002054', 'TLMD', '2'), ('PKG002055', 'TLMD', '3AB'), ('PKG002056', 'FDEG', 'FDEG'), ('PKG002057', 'FDEG', 'FDEG'), ('PKG002058', 'TLMD', '1'), ('PKG002059', 'FDEG', 'FDEG'), ('PKG002060', 'TLMD', '2'), ('PKG002061', 'TLMD', '1'), ('PKG002062', 'FDEG', 'FDEG'), ('PKG002063', 'TLMD', '3AB'), ('PKG002064', 'TLMD', '2'), ('PKG002065', 'TLMD', '1'), ('PKG002066', 'TLMD', '1'), ('PKG002067', 'TLMD', '1'), ('PKG002068', 'TLMD', '3AB'), ('PKG002069', 'TLMD', '1'), ('PKG002070', 'TLMD', '2'), ('PKG002071', 'TLMD', '2'), ('PKG002072', 'TLMD', '1'), ('PKG002073', 'TLMD', '2'), ('PKG002074', 'FDEG', 'FDEG'), ('PKG002075', 'TLMD', '1'), ('PKG002076', 'TLMD', '1')]",A
38,39,58,81.97093852155702,"[('PKG002077', 'UPSN', 'UPSN'), ('PKG002078', 'TLMD', '2'), ('PKG002079', 'TLMD', '2'), ('PKG002080', 'TLMD', '1'), ('PKG002081', 'TLMD', '1'), ('PKG002082', 'TLMD', '3AB'), ('PKG002083', 'TLMD', '1'), ('PKG002084', 'TLMD', '3AB'), ('PKG002085', 'UPSN', 'UPSN'), ('PKG002086', 'TLMD', '3AB'), ('PKG002087', 'TLMD', '2'), ('PKG002088', 'TLMD', '3AB'), ('PKG002089', 'UPSN', 'UPSN'), ('PKG002090', 'TLMD', '2'), ('PKG002091', 'FDEG', 'FDEG'), ('PKG002092', 'USPS', 'USPS'), ('PKG002093', 'TLMD', '1'), ('PKG002094', 'TLMD', '2'), ('PKG002095', 'UPSN', 'UPSN'), ('PKG002096', 'TLMD', '3AB'), ('PKG002097', 'TLMD', '1'), ('PKG002098', 'FDEG', 'FDEG'), ('PKG002099', 'TLMD', '1'), ('PKG002100', 'UPSN', 'UPSN'), ('PKG002101', 'TLMD', '3AB'), ('PKG002102', 'TLMD', '3AB'), ('PKG002103', 'TLMD', '3AB'), ('PKG002104', 'FDEG', 'FDEG'), ('PKG002105', 'TLMD', '1'), ('PKG002106', 'TLMD', '3AB'), ('PKG002107', 'TLMD', '3AB'), ('PKG002108', 'TLMD', '3AB'), ('PKG002109', 'TLMD', '3AB'), ('PKG002110', 'TLMD', '1'), ('PKG002111', 'TLMD', '2'), ('PKG002112', 'TLMD', '2'), ('PKG002113', 'TLMD', '3AB'), ('PKG002114', 'TLMD', '2'), ('PKG002115', 'FDEG', 'FDEG'), ('PKG002116', 'FDEG', 'FDEG'), ('PKG002117', 'TLMD', '2'), ('PKG002118', 'TLMD', '1'), ('PKG002119', 'TLMD', '2'), ('PKG002120', 'USPS', 'USPS'), ('PKG002121', 'USPS', 'USPS'), ('PKG002122', 'TLMD', '1'), ('PKG002123', 'TLMD', '1'), ('PKG002124', 'FDEG', 'FDEG'), ('PKG002125', 'FDEG', 'FDEG'), ('PKG002126', 'FDEG', 'FDEG'), ('PKG002127', 'UPSN', 'UPSN'), ('PKG002128', 'TLMD', '2'), ('PKG002129', 'TLMD', '3AB'), ('PKG002130', 'FDEG', 'FDEG'), ('PKG002131', 'TLMD', '3AB'), ('PKG002132', 'TLMD', '3AB'), ('PKG002133', 'TLMD', '2'), ('PKG002134', 'TLMD', '2')]",A
39,40,50,81.97093852155702,"[('PKG002135', 'TLMD', '2'), ('PKG002136', 'TLMD', '2'), ('PKG002137', 'TLMD', '3AB'), ('PKG002138', 'TLMD', '2'), ('PKG002139', 'USPS', 'USPS'), ('PKG002140', 'TLMD', '1'), ('PKG002141', 'TLMD', '3AB'), ('PKG002142', 'TLMD', '1'), ('PKG002143', 'TLMD', '3AB'), ('PKG002144', 'TLMD', '2'), ('PKG002145', 'TLMD', '2'), ('PKG002146', 'FDEG', 'FDEG'), ('PKG002147', 'UPSN', 'UPSN'), ('PKG002148', 'TLMD', '1'), ('PKG002149', 'TLMD', '3AB'), ('PKG002150', 'USPS', 'USPS'), ('PKG002151', 'TLMD', '1'), ('PKG002152', 'TLMD', '2'), ('PKG002153', 'TLMD', '1'), ('PKG002154', 'TLMD', '1'), ('PKG002155', 'TLMD', '1'), ('PKG002156', 'FDEG', 'FDEG'), ('PKG002157', 'TLMD', '1'), ('PKG002158', 'TLMD', '3AB'), ('PKG002159', 'TLMD', '2'), ('PKG002160', 'TLMD', '2'), ('PKG002161', 'FDEG', 'FDEG'), ('PKG002162', 'TLMD', '1'), ('PKG002163', 'TLMD', '2'), ('PKG002164', 'TLMD', '1'), ('PKG002165', 'TLMD', '2'), ('PKG002166', 'USPS', 'USPS'), ('PKG002167', 'TLMD', '1'), ('PKG002168', 'TLMD', '1'), ('PKG002169', 'TLMD', '3AB'), ('PKG002170', 'TLMD', '1'), ('PKG002171', 'UPSN', 'UPSN'), ('PKG002172', 'TLMD', '1'), ('PKG002173', 'TLMD', '2'), ('PKG002174', 'TLMD', '1'), ('PKG002175', 'TLMD', '2'), ('PKG002176', 'TLMD', '3AB'), ('PKG002177', 'TLMD', '3AB'), ('PKG002178', 'TLMD', '2'), ('PKG002179', 'FDEG', 'FDEG'), ('PKG002180', 'TLMD', '1'), ('PKG002181', 'TLMD', '1'), ('PKG002182', 'FDEG', 'FDEG'), ('PKG002183', 'TLMD', '1'), ('PKG002184', 'FDEG', 'FDEG')]",A
40,41,55,137.49483665198775,"[('PKG002185', 'TLMD', '2'), ('PKG002186', 'TLMD', '3AB'), ('PKG002187', 'TLMD', '2'), ('PKG002188', 'TLMD', '1'), ('PKG002189', 'TLMD', '1'), ('PKG002190', 'TLMD', '2'), ('PKG002191', 'FDEG', 'FDEG'), ('PKG002192', 'TLMD', '3AB'), ('PKG002193', 'TLMD', '3AB'), ('PKG002194', 'TLMD', '2'), ('PKG002195', 'TLMD', '2'), ('PKG002196', 'TLMD', '2'), ('PKG002197', 'TLMD', '1'), ('PKG002198', 'TLMD', '2'), ('PKG002199', 'TLMD', '1'), ('PKG002200', 'TLMD', '1'), ('PKG002201', 'TLMD', '3AB'), ('PKG002202', 'TLMD', '2'), ('PKG002203', 'FDEG', 'FDEG'), ('PKG002204', 'TLMD', '2'), ('PKG002205', 'TLMD', '1'), ('PKG002206', 'TLMD', '1'), ('PKG002207', 'TLMD', '1'), ('PKG002208', 'TLMD', '2'), ('PKG002209', 'USPS', 'USPS'), ('PKG002210', 'UPSN', 'UPSN'), ('PKG002211', 'TLMD', '3AB'), ('PKG002212', 'TLMD', '2'), ('PKG002213', 'TLMD', '1'), ('PKG002214', 'FDEG', 'FDEG'), ('PKG002215', 'TLMD', '1'), ('PKG002216', 'TLMD', '3AB'), ('PKG002217', 'FDEG', 'FDEG'), ('PKG002218', 'TLMD', '3AB'), ('PKG002219', 'FDEG', 'FDEG'), ('PKG002220', 'TLMD', '2'), ('PKG002221', 'TLMD', '2'), ('PKG002222', 'TLMD', '2'), ('PKG002223', 'TLMD', '1'), ('PKG002224', 'TLMD', '1'), ('PKG002225', 'TLMD', '3AB'), ('PKG002226', 'USPS', 'USPS'), ('PKG002227', 'TLMD', '2'), ('PKG002228', 'TLMD', '2'), ('PKG002229', 'TLMD', '1'), ('PKG002230', 'TLMD', '1'), ('PKG002231', 'TLMD', '2'), ('PKG002232', 'TLMD', '3AB'), ('PKG002233', 'TLMD', '2'), ('PKG002234', 'TLMD', '1'), ('PKG002235', 'TLMD', '1'), ('PKG002236', 'TLMD', '1'), ('PKG002237', 'TLMD', '1'), ('PKG002238', 'TLMD', '3AB'), ('PKG002239', 'TLMD', '1')]",A
41,42,64,137.49483665198775,"[('PKG002240', 'FDEG', 'FDEG'), ('PKG002241', 'TLMD', '3AB'), ('PKG002242', 'TLMD', '1'), ('PKG002243', 'TLMD', '2'), ('PKG002244', 'TLMD', '3AB'), ('PKG002245', 'TLMD', '3AB'), ('PKG002246', 'UPSN', 'UPSN'), ('PKG002247', 'TLMD', '2'), ('PKG002248', 'TLMD', '3AB'), ('PKG002249', 'FDEG', 'FDEG'), ('PKG002250', 'TLMD', '1'), ('PKG002251', 'FDEG', 'FDEG'), ('PKG002252', 'TLMD', '3AB'), ('PKG002253', 'FDEG', 'FDEG'), ('PKG002254', 'UPSN', 'UPSN'), ('PKG002255', 'TLMD', '2'), ('PKG002256', 'TLMD', '1'), ('PKG002257', 'TLMD', '1'), ('PKG002258', 'TLMD', '3AB'), ('PKG002259', 'TLMD', '1'), ('PKG002260', 'TLMD', '1'), ('PKG002261', 'TLMD', '3AB'), ('PKG002262', 'USPS', 'USPS'), ('PKG002263', 'TLMD', '1'), ('PKG002264', 'TLMD', '3AB'), ('PKG002265', 'TLMD', '1'), ('PKG002266', 'TLMD', '1'), ('PKG002267', 'TLMD', '3AB'), ('PKG002268', 'TLMD', '2'), ('PKG002269', 'TLMD', '1'), ('PKG002270', 'UPSN', 'UPSN'), ('PKG002271', 'TLMD', '1'), ('PKG002272', 'TLMD', '3AB'), ('PKG002273', 'UPSN', 'UPSN'), ('PKG002274', 'FDEG', 'FDEG'), ('PKG002275', 'UPSN', 'UPSN'), ('PKG002276', 'USPS', 'USPS'), ('PKG002277', 'TLMD', '2'), ('PKG002278', 'TLMD', '1'), ('PKG002279', 'TLMD', '1'), ('PKG002280', 'TLMD', '3AB'), ('PKG002281', 'TLMD', '1'), ('PKG002282', 'TLMD', '1'), ('PKG002283', 'TLMD', '2'), ('PKG002284', 'TLMD', '2'), ('PKG002285', 'FDEG', 'FDEG'), ('PKG002286', 'TLMD', '3AB'), ('PKG002287', 'FDEG', 'FDEG'), ('PKG002288', 'TLMD', '1'), ('PKG002289', 'TLMD', '2'), ('PKG002290', 'FDEG', 'FDEG'), ('PKG002291', 'TLMD', '3AB'), ('PKG002292', 'TLMD', '2'), ('PKG002293', 'TLMD', '2'), ('PKG002294', 'UPSN', 'UPSN'), ('PKG002295', 'TLMD', '2'), ('PKG002296', 'TLMD', '2'), ('PKG002297', 'TLMD', '3AB'), ('PKG002298', 'TLMD', '2'), ('PKG002299', 'TLMD', '1'), ('PKG002300', 'FDEG', 'FDEG'), ('PKG002301', 'TLMD', '1'), ('PKG002302', 'TLMD', '2'), ('PKG002303', 'UPSN', 'UPSN')]",A
42,43,49,137.49483665198775,"[('PKG002304', 'TLMD', '1'), ('PKG002305', 'FDEG', 'FDEG'), ('PKG002306', 'TLMD', '1'), ('PKG002307', 'TLMD', '1'), ('PKG002308', 'FDEG', 'FDEG'), ('PKG002309', 'USPS', 'USPS'), ('PKG002310', 'USPS', 'USPS'), ('PKG002311', 'TLMD', '1'), ('PKG002312', 'FDEG', 'FDEG'), ('PKG002313', 'TLMD', '2'), ('PKG002314', 'FDEG', 'FDEG'), ('PKG002315', 'TLMD', '1'), ('PKG002316', 'TLMD', '1'), ('PKG002317', 'TLMD', '1'), ('PKG002318', 'TLMD', '1'), ('PKG002319', 'UPSN', 'UPSN'), ('PKG002320', 'TLMD', '2'), ('PKG002321', 'FDEG', 'FDEG'), ('PKG002322', 'TLMD', '1'), ('PKG002323', 'TLMD', '3AB'), ('PKG002324', 'TLMD', '1'), ('PKG002325', 'UPSN', 'UPSN'), ('PKG002326', 'FDEG', 'FDEG'), ('PKG002327', 'TLMD', '3AB'), ('PKG002328', 'FDEG', 'FDEG'), ('PKG002329', 'UPSN', 'UPSN'), ('PKG002330', 'USPS', 'USPS'), ('PKG002331', 'TLMD', '1'), ('PKG002332', 'FDEG', 'FDEG'), ('PKG002333', 'TLMD', '3AB'), ('PKG002334', 'TLMD', '1'), ('PKG002335', 'TLMD', '1'), ('PKG002336', 'TLMD', '1'), ('PKG002337', 'FDEG', 'FDEG'), ('PKG002338', 'TLMD', '3AB'), ('PKG002339', 'UPSN', 'UPSN'), ('PKG002340', 'FDEG', 'FDEG'), ('PKG002341', 'TLMD', '3AB'), ('PKG002342', 'TLMD', '2'), ('PKG002343', 'TLMD', '2'), ('PKG002344', 'TLMD', '3AB'), ('PKG002345', 'TLMD', '1'), ('PKG002346', 'TLMD', '1'), ('PKG002347', 'TLMD', '1'), ('PKG002348', 'TLMD', '1'), ('PKG002349', 'FDEG', 'FDEG'), ('PKG002350', 'TLMD', '3AB'), ('PKG002351', 'TLMD', '2'), ('PKG002352', 'UPSN', 'UPSN')]",A
43,44,53,137.49483665198775,"[('PKG002353', 'UPSN', 'UPSN'), ('PKG002354', 'TLMD', '1'), ('PKG002355', 'TLMD', '1'), ('PKG002356', 'TLMD', '3AB'), ('PKG002357', 'TLMD', '1'), ('PKG002358', 'TLMD', '1'), ('PKG002359', 'TLMD', '3AB'), ('PKG002360', 'FDEG', 'FDEG'), ('PKG002361', 'TLMD', '3AB'), ('PKG002362', 'TLMD', '1'), ('PKG002363', 'FDEG', 'FDEG'), ('PKG002364', 'FDEG', 'FDEG'), ('PKG002365', 'TLMD', '1'), ('PKG002366', 'TLMD', '1'), ('PKG002367', 'TLMD', '3AB'), ('PKG002368', 'TLMD', '1'), ('PKG002369', 'TLMD', '1'), ('PKG002370', 'TLMD', '2'), ('PKG002371', 'TLMD', '1'), ('PKG002372', 'TLMD', '3AB'), ('PKG002373', 'TLMD', '1'), ('PKG002374', 'TLMD', '2'), ('PKG002375', 'FDEG', 'FDEG'), ('PKG002376', 'TLMD', '2'), ('PKG002377', 'TLMD', '1'), ('PKG002378', 'USPS', 'USPS'), ('PKG002379', 'TLMD', '2'), ('PKG002380', 'TLMD', '2'), ('PKG002381', 'TLMD', '1'), ('PKG002382', 'TLMD', '1'), ('PKG002383', 'FDEG', 'FDEG'), ('PKG002384', 'TLMD', '2'), ('PKG002385', 'UPSN', 'UPSN'), ('PKG002386', 'USPS', 'USPS'), ('PKG002387', 'TLMD', '3AB'), ('PKG002388', 'USPS', 'USPS'), ('PKG002389', 'FDEG', 'FDEG'), ('PKG002390', 'TLMD', '1'), ('PKG002391', 'FDEG', 'FDEG'), ('PKG002392', 'TLMD', '2'), ('PKG002393', 'TLMD', '1'), ('PKG002394', 'USPS', 'USPS'), ('PKG002395', 'TLMD', '3AB'), ('PKG002396', 'TLMD', '1'), ('PKG002397', 'TLMD', '1'), ('PKG002398', 'TLMD', '2'), ('PKG002399', 'TLMD', '3AB'), ('PKG002400', 'TLMD', '3AB'), ('PKG002401', 'USPS', 'USPS'), ('PKG002402', 'TLMD', '2'), ('PKG002403', 'TLMD', '3AB'), ('PKG002404', 'FDEG', 'FDEG'), ('PKG002405', 'TLMD', '1')]",A
44,45,73,137.49483665198775,"[('PKG002406', 'TLMD', '1'), ('PKG002407', 'FDEG', 'FDEG'), ('PKG002408', 'USPS', 'USPS'), ('PKG002409', 'TLMD', '2'), ('PKG002410', 'TLMD', '2'), ('PKG002411', 'TLMD', '3AB'), ('PKG002412', 'TLMD', '2'), ('PKG002413', 'TLMD', '1'), ('PKG002414', 'TLMD', '3AB'), ('PKG002415', 'UPSN', 'UPSN'), ('PKG002416', 'TLMD', '1'), ('PKG002417', 'TLMD', '3AB'), ('PKG002418', 'TLMD', '2'), ('PKG002419', 'TLMD', '3AB'), ('PKG002420', 'USPS', 'USPS'), ('PKG002421', 'TLMD', '1'), ('PKG002422', 'FDEG', 'FDEG'), ('PKG002423', 'FDEG', 'FDEG'), ('PKG002424', 'USPS', 'USPS'), ('PKG002425', 'TLMD', '3AB'), ('PKG002426', 'TLMD', '2'), ('PKG002427', 'TLMD', '3AB'), ('PKG002428', 'FDEG', 'FDEG'), ('PKG002429', 'TLMD', '3AB'), ('PKG002430', 'TLMD', '3AB'), ('PKG002431', 'UPSN', 'UPSN'), ('PKG002432', 'TLMD', '3AB'), ('PKG002433', 'FDEG', 'FDEG'), ('PKG002434', 'UPSN', 'UPSN'), ('PKG002435', 'TLMD', '1'), ('PKG002436', 'FDEG', 'FDEG'), ('PKG002437', 'TLMD', '1'), ('PKG002438', 'TLMD', '2'), ('PKG002439', 'TLMD', '3AB'), ('PKG002440', 'TLMD', '3AB'), ('PKG002441', 'TLMD', '2'), ('PKG002442', 'TLMD', '1'), ('PKG002443', 'TLMD', '3AB'), ('PKG002444', 'TLMD', '2'), ('PKG002445', 'TLMD', '3AB'), ('PKG002446', 'USPS', 'USPS'), ('PKG002447', 'USPS', 'USPS'), ('PKG002448', 'TLMD', '1'), ('PKG002449', 'TLMD', '1'), ('PKG002450', 'TLMD', '1'), ('PKG002451', 'TLMD', '1'), ('PKG002452', 'TLMD', '1'), ('PKG002453', 'TLMD', '1'), ('PKG002454', 'TLMD', '3AB'), ('PKG002455', 'USPS', 'USPS'), ('PKG002456', 'TLMD', '3AB'), ('PKG002457', 'UPSN', 'UPSN'), ('PKG002458', 'TLMD', '3AB'), ('PKG002459', 'TLMD', '2'), ('PKG002460', 'UPSN', 'UPSN'), ('PKG002461', 'FDEG', 'FDEG'), ('PKG002462', 'TLMD', '3AB'), ('PKG002463', 'FDEG', 'FDEG'), ('PKG002464', 'TLMD', '3AB'), ('PKG002465', 'USPS', 'USPS'), ('PKG002466', 'FDEG', 'FDEG'), ('PKG002467', 'TLMD', '2'), ('PKG002468', 'TLMD', '1'), ('PKG002469', 'USPS', 'USPS'), ('PKG002470', 'TLMD', '1'), ('PKG002471', 'TLMD', '1'), ('PKG002472', 'TLMD', '3AB'), ('PKG002473', 'TLMD', '2'), ('PKG002474', 'TLMD', '2'), ('PKG002475', 'UPSN', 'UPSN'), ('PKG002476', 'TLMD', '1'), ('PKG002477', 'FDEG', 'FDEG'), ('PKG002478', 'FDEG', 'FDEG')]",A
45,46,80,137.49483665198775,"[('PKG002479', 'UPSN', 'UPSN'), ('PKG002480', 'TLMD', '1'), ('PKG002481', 'UPSN', 'UPSN'), ('PKG002482', 'TLMD', '1'), ('PKG002483', 'TLMD', '2'), ('PKG002484', 'USPS', 'USPS'), ('PKG002485', 'TLMD', '1'), ('PKG002486', 'FDEG', 'FDEG'), ('PKG002487', 'TLMD', '3AB'), ('PKG002488', 'TLMD', '3AB'), ('PKG002489', 'TLMD', '1'), ('PKG002490', 'FDEG', 'FDEG'), ('PKG002491', 'TLMD', '1'), ('PKG002492', 'FDEG', 'FDEG'), ('PKG002493', 'TLMD', '1'), ('PKG002494', 'UPSN', 'UPSN'), ('PKG002495', 'TLMD', '2'), ('PKG002496', 'TLMD', '3AB'), ('PKG002497', 'UPSN', 'UPSN'), ('PKG002498', 'UPSN', 'UPSN'), ('PKG002499', 'FDEG', 'FDEG'), ('PKG002500', 'TLMD', '1'), ('PKG002501', 'TLMD', '1'), ('PKG002502', 'UPSN', 'UPSN'), ('PKG002503', 'TLMD', '3AB'), ('PKG002504', 'USPS', 'USPS'), ('PKG002505', 'UPSN', 'UPSN'), ('PKG002506', 'TLMD', '1'), ('PKG002507', 'TLMD', '1'), ('PKG002508', 'TLMD', '3AB'), ('PKG002509', 'TLMD', '1'), ('PKG002510', 'TLMD', '3AB'), ('PKG002511', 'TLMD', '2'), ('PKG002512', 'TLMD', '3AB'), ('PKG002513', 'TLMD', '1'), ('PKG002514', 'TLMD', '1'), ('PKG002515', 'FDEG', 'FDEG'), ('PKG002516', 'FDEG', 'FDEG'), ('PKG002517', 'UPSN', 'UPSN'), ('PKG002518', 'FDEG', 'FDEG'), ('PKG002519', 'TLMD', '1'), ('PKG002520', 'TLMD', '3AB'), ('PKG002521', 'TLMD', '1'), ('PKG002522', 'FDEG', 'FDEG'), ('PKG002523', 'TLMD', '1'), ('PKG002524', 'TLMD', '3AB'), ('PKG002525', 'TLMD', '3AB'), ('PKG002526', 'TLMD', '2'), ('PKG002527', 'TLMD', '1'), ('PKG002528', 'TLMD', '3AB'), ('PKG002529', 'TLMD', '2'), ('PKG002530', 'TLMD', '2'), ('PKG002531', 'TLMD', '1'), ('PKG002532', 'USPS', 'USPS'), ('PKG002533', 'UPSN', 'UPSN'), ('PKG002534', 'TLMD', '2'), ('PKG002535', 'TLMD', '2'), ('PKG002536', 'TLMD', '3AB'), ('PKG002537', 'FDEG', 'FDEG'), ('PKG002538', 'TLMD', '1'), ('PKG002539', 'TLMD', '1'), ('PKG002540', 'TLMD', '1'), ('PKG002541', 'TLMD', '3AB'), ('PKG002542', 'TLMD', '2'), ('PKG002543', 'TLMD', '3AB'), ('PKG002544', 'UPSN', 'UPSN'), ('PKG002545', 'TLMD', '1'), ('PKG002546', 'TLMD', '2'), ('PKG002547', 'TLMD', '1'), ('PKG002548', 'TLMD', '1'), ('PKG002549', 'TLMD', '2'), ('PKG002550', 'USPS', 'USPS'), ('PKG002551', 'UPSN', 'UPSN'), ('PKG002552', 'TLMD', '1'), ('PKG002553', 'FDEG', 'FDEG'), ('PKG002554', 'TLMD', '2'), ('PKG002555', 'UPSN', 'UPSN'), ('PKG002556', 'TLMD', '3AB'), ('PKG002557', 'TLMD', '3AB'), ('PKG002558', 'TLMD', '1')]",A
