,Pallet,num_packages,earliest_arrival,packages,linehaul
46,47,51,149.0383765716272,"[('PKG002550', 'FDEG', 'FDEG'), ('PKG002551', 'TLMD', '1'), ('PKG002552', 'TLMD', '1'), ('PKG002553', 'FDEG', 'FDEG'), ('PKG002554', 'USPS', 'USPS'), ('PKG002555', 'TLMD', '1'), ('PKG002556', 'UPSN', 'UPSN'), ('PKG002557', 'TLMD', '2'), ('PKG002558', 'UPSN', 'UPSN'), ('PKG002559', 'TLMD', '1'), ('PKG002560', 'FDEG', 'FDEG'), ('PKG002561', 'TLMD', '2'), ('PKG002562', 'TLMD', '2'), ('PKG002563', 'TLMD', '1'), ('PKG002564', 'UPSN', 'UPSN'), ('PKG002565', 'FDEG', 'FDEG'), ('PKG002566', 'TLMD', '2'), ('PKG002567', 'TLMD', '3AB'), ('PKG002568', 'TLMD', '2'), ('PKG002569', 'UPSN', 'UPSN'), ('PKG002570', 'TLMD', '3AB'), ('PKG002571', 'TLMD', '1'), ('PKG002572', 'UPSN', 'UPSN'), ('PKG002573', 'UPSN', 'UPSN'), ('PKG002574', 'TLMD', '1'), ('PKG002575', 'FDEG', 'FDEG'), ('PKG002576', 'TLMD', '3AB'), ('PKG002577', 'UPSN', 'UPSN'), ('PKG002578', 'UPSN', 'UPSN'), ('PKG002579', 'TLMD', '2'), ('PKG002580', 'UPSN', 'UPSN'), ('PKG002581', 'TLMD', '1'), ('PKG002582', 'TLMD', '3AB'), ('PKG002583', 'UPSN', 'UPSN'), ('PKG002584', 'TLMD', '1'), ('PKG002585', 'TLMD', '1'), ('PKG002586', 'TLMD', '2'), ('PKG002587', 'USPS', 'USPS'), ('PKG002588', 'TLMD', '3AB'), ('PKG002589', 'TLMD', '1'), ('PKG002590', 'FDEG', 'FDEG'), ('PKG002591', 'USPS', 'USPS'), ('PKG002592', 'TLMD', '1'), ('PKG002593', 'TLMD', '1'), ('PKG002594', 'FDEG', 'FDEG'), ('PKG002595', 'USPS', 'USPS'), ('PKG002596', 'TLMD', '1'), ('PKG002597', 'TLMD', '1'), ('PKG002598', 'UPSN', 'UPSN'), ('PKG002599', 'TLMD', '3AB'), ('PKG002600', 'UPSN', 'UPSN')]",A
47,48,69,149.0383765716272,"[('PKG002601', 'FDEG', 'FDEG'), ('PKG002602', 'TLMD', '1'), ('PKG002603', 'TLMD', '3AB'), ('PKG002604', 'TLMD', '2'), ('PKG002605', 'TLMD', '1'), ('PKG002606', 'TLMD', '3AB'), ('PKG002607', 'FDEG', 'FDEG'), ('PKG002608', 'TLMD', '1'), ('PKG002609', 'TLMD', '1'), ('PKG002610', 'FDEG', 'FDEG'), ('PKG002611', 'TLMD', '2'), ('PKG002612', 'TLMD', '1'), ('PKG002613', 'TLMD', '3AB'), ('PKG002614', 'FDEG', 'FDEG'), ('PKG002615', 'TLMD', '2'), ('PKG002616', 'TLMD', '1'), ('PKG002617', 'TLMD', '1'), ('PKG002618', 'USPS', 'USPS'), ('PKG002619', 'UPSN', 'UPSN'), ('PKG002620', 'UPSN', 'UPSN'), ('PKG002621', 'TLMD', '1'), ('PKG002622', 'UPSN', 'UPSN'), ('PKG002623', 'TLMD', '1'), ('PKG002624', 'UPSN', 'UPSN'), ('PKG002625', 'TLMD', '1'), ('PKG002626', 'TLMD', '1'), ('PKG002627', 'TLMD', '3AB'), ('PKG002628', 'UPSN', 'UPSN'), ('PKG002629', 'TLMD', '1'), ('PKG002630', 'USPS', 'USPS'), ('PKG002631', 'FDEG', 'FDEG'), ('PKG002632', 'FDEG', 'FDEG'), ('PKG002633', 'FDEG', 'FDEG'), ('PKG002634', 'TLMD', '1'), ('PKG002635', 'FDEG', 'FDEG'), ('PKG002636', 'UPSN', 'UPSN'), ('PKG002637', 'FDEG', 'FDEG'), ('PKG002638', 'UPSN', 'UPSN'), ('PKG002639', 'TLMD', '3AB'), ('PKG002640', 'FDEG', 'FDEG'), ('PKG002641', 'TLMD', '1'), ('PKG002642', 'USPS', 'USPS'), ('PKG002643', 'TLMD', '2'), ('PKG002644', 'TLMD', '3AB'), ('PKG002645', 'USPS', 'USPS'), ('PKG002646', 'USPS', 'USPS'), ('PKG002647', 'FDEG', 'FDEG'), ('PKG002648', 'TLMD', '1'), ('PKG002649', 'USPS', 'USPS'), ('PKG002650', 'USPS', 'USPS'), ('PKG002651', 'TLMD', '1'), ('PKG002652', 'FDEG', 'FDEG'), ('PKG002653', 'FDEG', 'FDEG'), ('PKG002654', 'USPS', 'USPS'), ('PKG002655', 'TLMD', '1'), ('PKG002656', 'FDEG', 'FDEG'), ('PKG002657', 'UPSN', 'UPSN'), ('PKG002658', 'USPS', 'USPS'), ('PKG002659', 'TLMD', '3AB'), ('PKG002660', 'TLMD', '3AB'), ('PKG002661', 'UPSN', 'UPSN'), ('PKG002662', 'TLMD', '3AB'), ('PKG002663', 'TLMD', '2'), ('PKG002664', 'USPS', 'USPS'), ('PKG002665', 'TLMD', '1'), ('PKG002666', 'USPS', 'USPS'), ('PKG002667', 'UPSN', 'UPSN'), ('PKG002668', 'UPSN', 'UPSN'), ('PKG002669', 'USPS', 'USPS')]",A
48,49,52,149.0383765716272,"[('PKG002670', 'TLMD', '2'), ('PKG002671', 'UPSN', 'UPSN'), ('PKG002672', 'FDEG', 'FDEG'), ('PKG002673', 'TLMD', '1'), ('PKG002674', 'USPS', 'USPS'), ('PKG002675', 'USPS', 'USPS'), ('PKG002676', 'UPSN', 'UPSN'), ('PKG002677', 'FDEG', 'FDEG'), ('PKG002678', 'UPSN', 'UPSN'), ('PKG002679', 'TLMD', '3AB'), ('PKG002680', 'UPSN', 'UPSN'), ('PKG002681', 'FDEG', 'FDEG'), ('PKG002682', 'UPSN', 'UPSN'), ('PKG002683', 'USPS', 'USPS'), ('PKG002684', 'TLMD', '1'), ('PKG002685', 'FDEG', 'FDEG'), ('PKG002686', 'UPSN', 'UPSN'), ('PKG002687', 'UPSN', 'UPSN'), ('PKG002688', 'FDEG', 'FDEG'), ('PKG002689', 'UPSN', 'UPSN'), ('PKG002690', 'USPS', 'USPS'), ('PKG002691', 'USPS', 'USPS'), ('PKG002692', 'USPS', 'USPS'), ('PKG002693', 'TLMD', '1'), ('PKG002694', 'FDEG', 'FDEG'), ('PKG002695', 'USPS', 'USPS'), ('PKG002696', 'USPS', 'USPS'), ('PKG002697', 'UPSN', 'UPSN'), ('PKG002698', 'TLMD', '2'), ('PKG002699', 'UPSN', 'UPSN'), ('PKG002700', 'UPSN', 'UPSN'), ('PKG002701', 'USPS', 'USPS'), ('PKG002702', 'TLMD', '1'), ('PKG002703', 'UPSN', 'UPSN'), ('PKG002704', 'TLMD', '1'), ('PKG002705', 'USPS', 'USPS'), ('PKG002706', 'FDEG', 'FDEG'), ('PKG002707', 'USPS', 'USPS'), ('PKG002708', 'USPS', 'USPS'), ('PKG002709', 'UPSN', 'UPSN'), ('PKG002710', 'UPSN', 'UPSN'), ('PKG002711', 'USPS', 'USPS'), ('PKG002712', 'TLMD', '2'), ('PKG002713', 'FDEG', 'FDEG'), ('PKG002714', 'TLMD', '1'), ('PKG002715', 'UPSN', 'UPSN'), ('PKG002716', 'TLMD', '1'), ('PKG002717', 'USPS', 'USPS'), ('PKG002718', 'FDEG', 'FDEG'), ('PKG002719', 'USPS', 'USPS'), ('PKG002720', 'TLMD', '1'), ('PKG002721', 'USPS', 'USPS')]",A
49,50,67,149.0383765716272,"[('PKG002722', 'TLMD', '1'), ('PKG002723', 'USPS', 'USPS'), ('PKG002724', 'FDEG', 'FDEG'), ('PKG002725', 'FDEG', 'FDEG'), ('PKG002726', 'UPSN', 'UPSN'), ('PKG002727', 'TLMD', '1'), ('PKG002728', 'USPS', 'USPS'), ('PKG002729', 'UPSN', 'UPSN'), ('PKG002730', 'UPSN', 'UPSN'), ('PKG002731', 'FDEG', 'FDEG'), ('PKG002732', 'USPS', 'USPS'), ('PKG002733', 'TLMD', '3AB'), ('PKG002734', 'TLMD', '3AB'), ('PKG002735', 'TLMD', '3AB'), ('PKG002736', 'TLMD', '1'), ('PKG002737', 'FDEG', 'FDEG'), ('PKG002738', 'FDEG', 'FDEG'), ('PKG002739', 'USPS', 'USPS'), ('PKG002740', 'TLMD', '3AB'), ('PKG002741', 'TLMD', '1'), ('PKG002742', 'TLMD', '1'), ('PKG002743', 'FDEG', 'FDEG'), ('PKG002744', 'TLMD', '3AB'), ('PKG002745', 'TLMD', '3AB'), ('PKG002746', 'TLMD', '1'), ('PKG002747', 'FDEG', 'FDEG'), ('PKG002748', 'UPSN', 'UPSN'), ('PKG002749', 'FDEG', 'FDEG'), ('PKG002750', 'TLMD', '2'), ('PKG002751', 'TLMD', '2'), ('PKG002752', 'FDEG', 'FDEG'), ('PKG002753', 'TLMD', '1'), ('PKG002754', 'FDEG', 'FDEG'), ('PKG002755', 'TLMD', '2'), ('PKG002756', 'UPSN', 'UPSN'), ('PKG002757', 'TLMD', '3AB'), ('PKG002758', 'USPS', 'USPS'), ('PKG002759', 'USPS', 'USPS'), ('PKG002760', 'TLMD', '1'), ('PKG002761', 'USPS', 'USPS'), ('PKG002762', 'UPSN', 'UPSN'), ('PKG002763', 'TLMD', '1'), ('PKG002764', 'USPS', 'USPS'), ('PKG002765', 'TLMD', '3AB'), ('PKG002766', 'FDEG', 'FDEG'), ('PKG002767', 'USPS', 'USPS'), ('PKG002768', 'FDEG', 'FDEG'), ('PKG002769', 'USPS', 'USPS'), ('PKG002770', 'TLMD', '3AB'), ('PKG002771', 'FDEG', 'FDEG'), ('PKG002772', 'TLMD', '1'), ('PKG002773', 'TLMD', '3AB'), ('PKG002774', 'TLMD', '3AB'), ('PKG002775', 'TLMD', '2'), ('PKG002776', 'UPSN', 'UPSN'), ('PKG002777', 'UPSN', 'UPSN'), ('PKG002778', 'UPSN', 'UPSN'), ('PKG002779', 'UPSN', 'UPSN'), ('PKG002780', 'TLMD', '3AB'), ('PKG002781', 'USPS', 'USPS'), ('PKG002782', 'TLMD', '1'), ('PKG002783', 'TLMD', '3AB'), ('PKG002784', 'TLMD', '2'), ('PKG002785', 'FDEG', 'FDEG'), ('PKG002786', 'TLMD', '2'), ('PKG002787', 'USPS', 'USPS'), ('PKG002788', 'USPS', 'USPS')]",A
50,51,73,149.0383765716272,"[('PKG002789', 'TLMD', '3AB'), ('PKG002790', 'USPS', 'USPS'), ('PKG002791', 'TLMD', '3AB'), ('PKG002792', 'USPS', 'USPS'), ('PKG002793', 'USPS', 'USPS'), ('PKG002794', 'USPS', 'USPS'), ('PKG002795', 'USPS', 'USPS'), ('PKG002796', 'TLMD', '1'), ('PKG002797', 'UPSN', 'UPSN'), ('PKG002798', 'TLMD', '2'), ('PKG002799', 'TLMD', '2'), ('PKG002800', 'USPS', 'USPS'), ('PKG002801', 'FDEG', 'FDEG'), ('PKG002802', 'FDEG', 'FDEG'), ('PKG002803', 'TLMD', '1'), ('PKG002804', 'USPS', 'USPS'), ('PKG002805', 'USPS', 'USPS'), ('PKG002806', 'TLMD', '1'), ('PKG002807', 'TLMD', '2'), ('PKG002808', 'TLMD', '2'), ('PKG002809', 'USPS', 'USPS'), ('PKG002810', 'UPSN', 'UPSN'), ('PKG002811', 'TLMD', '1'), ('PKG002812', 'TLMD', '1'), ('PKG002813', 'FDEG', 'FDEG'), ('PKG002814', 'TLMD', '2'), ('PKG002815', 'TLMD', '2'), ('PKG002816', 'TLMD', '1'), ('PKG002817', 'FDEG', 'FDEG'), ('PKG002818', 'USPS', 'USPS'), ('PKG002819', 'TLMD', '3AB'), ('PKG002820', 'USPS', 'USPS'), ('PKG002821', 'UPSN', 'UPSN'), ('PKG002822', 'FDEG', 'FDEG'), ('PKG002823', 'UPSN', 'UPSN'), ('PKG002824', 'TLMD', '3AB'), ('PKG002825', 'TLMD', '1'), ('PKG002826', 'TLMD', '2'), ('PKG002827', 'FDEG', 'FDEG'), ('PKG002828', 'FDEG', 'FDEG'), ('PKG002829', 'TLMD', '1'), ('PKG002830', 'TLMD', '3AB'), ('PKG002831', 'FDEG', 'FDEG'), ('PKG002832', 'TLMD', '1'), ('PKG002833', 'TLMD', '1'), ('PKG002834', 'TLMD', '3AB'), ('PKG002835', 'FDEG', 'FDEG'), ('PKG002836', 'UPSN', 'UPSN'), ('PKG002837', 'UPSN', 'UPSN'), ('PKG002838', 'FDEG', 'FDEG'), ('PKG002839', 'TLMD', '2'), ('PKG002840', 'FDEG', 'FDEG'), ('PKG002841', 'UPSN', 'UPSN'), ('PKG002842', 'TLMD', '3AB'), ('PKG002843', 'TLMD', '3AB'), ('PKG002844', 'UPSN', 'UPSN'), ('PKG002845', 'TLMD', '2'), ('PKG002846', 'USPS', 'USPS'), ('PKG002847', 'UPSN', 'UPSN'), ('PKG002848', 'USPS', 'USPS'), ('PKG002849', 'FDEG', 'FDEG'), ('PKG002850', 'USPS', 'USPS'), ('PKG002851', 'TLMD', '2'), ('PKG002852', 'TLMD', '1'), ('PKG002853', 'FDEG', 'FDEG'), ('PKG002854', 'TLMD', '2'), ('PKG002855', 'UPSN', 'UPSN'), ('PKG002856', 'TLMD', '2'), ('PKG002857', 'TLMD', '2'), ('PKG002858', 'TLMD', '2'), ('PKG002859', 'FDEG', 'FDEG'), ('PKG002860', 'TLMD', '3AB'), ('PKG002861', 'TLMD', '1')]",A
51,52,50,149.0383765716272,"[('PKG002862', 'USPS', 'USPS'), ('PKG002863', 'TLMD', '3AB'), ('PKG002864', 'UPSN', 'UPSN'), ('PKG002865', 'USPS', 'USPS'), ('PKG002866', 'TLMD', '3AB'), ('PKG002867', 'UPSN', 'UPSN'), ('PKG002868', 'USPS', 'USPS'), ('PKG002869', 'FDEG', 'FDEG'), ('PKG002870', 'FDEG', 'FDEG'), ('PKG002871', 'TLMD', '1'), ('PKG002872', 'TLMD', '1'), ('PKG002873', 'UPSN', 'UPSN'), ('PKG002874', 'USPS', 'USPS'), ('PKG002875', 'UPSN', 'UPSN'), ('PKG002876', 'UPSN', 'UPSN'), ('PKG002877', 'UPSN', 'UPSN'), ('PKG002878', 'USPS', 'USPS'), ('PKG002879', 'USPS', 'USPS'), ('PKG002880', 'TLMD', '1'), ('PKG002881', 'TLMD', '3AB'), ('PKG002882', 'USPS', 'USPS'), ('PKG002883', 'TLMD', '3AB'), ('PKG002884', 'UPSN', 'UPSN'), ('PKG002885', 'TLMD', '2'), ('PKG002886', 'TLMD', '3AB'), ('PKG002887', 'TLMD', '3AB'), ('PKG002888', 'USPS', 'USPS'), ('PKG002889', 'USPS', 'USPS'), ('PKG002890', 'FDEG', 'FDEG'), ('PKG002891', 'TLMD', '3AB'), ('PKG002892', 'UPSN', 'UPSN'), ('PKG002893', 'TLMD', '1'), ('PKG002894', 'FDEG', 'FDEG'), ('PKG002895', 'FDEG', 'FDEG'), ('PKG002896', 'TLMD', '1'), ('PKG002897', 'TLMD', '3AB'), ('PKG002898', 'USPS', 'USPS'), ('PKG002899', 'TLMD', '1'), ('PKG002900', 'UPSN', 'UPSN'), ('PKG002901', 'USPS', 'USPS'), ('PKG002902', 'USPS', 'USPS'), ('PKG002903', 'TLMD', '3AB'), ('PKG002904', 'UPSN', 'UPSN'), ('PKG002905', 'TLMD', '2'), ('PKG002906', 'USPS', 'USPS'), ('PKG002907', 'UPSN', 'UPSN'), ('PKG002908', 'TLMD', '2'), ('PKG002909', 'FDEG', 'FDEG'), ('PKG002910', 'FDEG', 'FDEG'), ('PKG002911', 'TLMD', '1')]",A
52,53,47,149.0383765716272,"[('PKG002912', 'FDEG', 'FDEG'), ('PKG002913', 'FDEG', 'FDEG'), ('PKG002914', 'USPS', 'USPS'), ('PKG002915', 'TLMD', '2'), ('PKG002916', 'TLMD', '3AB'), ('PKG002917', 'TLMD', '1'), ('PKG002918', 'UPSN', 'UPSN'), ('PKG002919', 'USPS', 'USPS'), ('PKG002920', 'UPSN', 'UPSN'), ('PKG002921', 'UPSN', 'UPSN'), ('PKG002922', 'FDEG', 'FDEG'), ('PKG002923', 'TLMD', '2'), ('PKG002924', 'USPS', 'USPS'), ('PKG002925', 'USPS', 'USPS'), ('PKG002926', 'TLMD', '3AB'), ('PKG002927', 'FDEG', 'FDEG'), ('PKG002928', 'UPSN', 'UPSN'), ('PKG002929', 'FDEG', 'FDEG'), ('PKG002930', 'USPS', 'USPS'), ('PKG002931', 'TLMD', '2'), ('PKG002932', 'FDEG', 'FDEG'), ('PKG002933', 'TLMD', '1'), ('PKG002934', 'TLMD', '1'), ('PKG002935', 'UPSN', 'UPSN'), ('PKG002936', 'TLMD', '1'), ('PKG002937', 'TLMD', '1'), ('PKG002938', 'USPS', 'USPS'), ('PKG002939', 'USPS', 'USPS'), ('PKG002940', 'FDEG', 'FDEG'), ('PKG002941', 'FDEG', 'FDEG'), ('PKG002942', 'USPS', 'USPS'), ('PKG002943', 'UPSN', 'UPSN'), ('PKG002944', 'FDEG', 'FDEG'), ('PKG002945', 'TLMD', '3AB'), ('PKG002946', 'USPS', 'USPS'), ('PKG002947', 'FDEG', 'FDEG'), ('PKG002948', 'TLMD', '3AB'), ('PKG002949', 'TLMD', '1'), ('PKG002950', 'TLMD', '3AB'), ('PKG002951', 'TLMD', '1'), ('PKG002952', 'FDEG', 'FDEG'), ('PKG002953', 'USPS', 'USPS'), ('PKG002954', 'TLMD', '2'), ('PKG002955', 'FDEG', 'FDEG'), ('PKG002956', 'UPSN', 'UPSN'), ('PKG002957', 'FDEG', 'FDEG'), ('PKG002958', 'FDEG', 'FDEG')]",A
53,54,52,149.0383765716272,"[('PKG002959', 'TLMD', '1'), ('PKG002960', 'UPSN', 'UPSN'), ('PKG002961', 'FDEG', 'FDEG'), ('PKG002962', 'UPSN', 'UPSN'), ('PKG002963', 'TLMD', '1'), ('PKG002964', 'UPSN', 'UPSN'), ('PKG002965', 'TLMD', '3AB'), ('PKG002966', 'TLMD', '2'), ('PKG002967', 'USPS', 'USPS'), ('PKG002968', 'TLMD', '1'), ('PKG002969', 'USPS', 'USPS'), ('PKG002970', 'TLMD', '1'), ('PKG002971', 'USPS', 'USPS'), ('PKG002972', 'USPS', 'USPS'), ('PKG002973', 'UPSN', 'UPSN'), ('PKG002974', 'FDEG', 'FDEG'), ('PKG002975', 'FDEG', 'FDEG'), ('PKG002976', 'TLMD', '2'), ('PKG002977', 'TLMD', '1'), ('PKG002978', 'UPSN', 'UPSN'), ('PKG002979', 'FDEG', 'FDEG'), ('PKG002980', 'USPS', 'USPS'), ('PKG002981', 'TLMD', '1'), ('PKG002982', 'USPS', 'USPS'), ('PKG002983', 'UPSN', 'UPSN'), ('PKG002984', 'USPS', 'USPS'), ('PKG002985', 'TLMD', '1'), ('PKG002986', 'USPS', 'USPS'), ('PKG002987', 'FDEG', 'FDEG'), ('PKG002988', 'TLMD', '2'), ('PKG002989', 'TLMD', '3AB'), ('PKG002990', 'UPSN', 'UPSN'), ('PKG002991', 'FDEG', 'FDEG'), ('PKG002992', 'FDEG', 'FDEG'), ('PKG002993', 'TLMD', '3AB'), ('PKG002994', 'USPS', 'USPS'), ('PKG002995', 'UPSN', 'UPSN'), ('PKG002996', 'TLMD', '1'), ('PKG002997', 'USPS', 'USPS'), ('PKG002998', 'FDEG', 'FDEG'), ('PKG002999', 'UPSN', 'UPSN'), ('PKG003000', 'USPS', 'USPS'), ('PKG003001', 'TLMD', '1'), ('PKG003002', 'TLMD', '1'), ('PKG003003', 'UPSN', 'UPSN'), ('PKG003004', 'TLMD', '1'), ('PKG003005', 'TLMD', '2'), ('PKG003006', 'USPS', 'USPS'), ('PKG003007', 'TLMD', '1'), ('PKG003008', 'TLMD', '2'), ('PKG003009', 'TLMD', '3AB'), ('PKG003010', 'UPSN', 'UPSN')]",A
54,55,60,149.0383765716272,"[('PKG003011', 'TLMD', '1'), ('PKG003012', 'TLMD', '3AB'), ('PKG003013', 'FDEG', 'FDEG'), ('PKG003014', 'TLMD', '3AB'), ('PKG003015', 'UPSN', 'UPSN'), ('PKG003016', 'TLMD', '1'), ('PKG003017', 'USPS', 'USPS'), ('PKG003018', 'TLMD', '3AB'), ('PKG003019', 'TLMD', '2'), ('PKG003020', 'TLMD', '2'), ('PKG003021', 'UPSN', 'UPSN'), ('PKG003022', 'FDEG', 'FDEG'), ('PKG003023', 'TLMD', '3AB'), ('PKG003024', 'TLMD', '3AB'), ('PKG003025', 'USPS', 'USPS'), ('PKG003026', 'TLMD', '1'), ('PKG003027', 'UPSN', 'UPSN'), ('PKG003028', 'TLMD', '1'), ('PKG003029', 'FDEG', 'FDEG'), ('PKG003030', 'USPS', 'USPS'), ('PKG003031', 'FDEG', 'FDEG'), ('PKG003032', 'FDEG', 'FDEG'), ('PKG003033', 'UPSN', 'UPSN'), ('PKG003034', 'TLMD', '2'), ('PKG003035', 'FDEG', 'FDEG'), ('PKG003036', 'FDEG', 'FDEG'), ('PKG003037', 'TLMD', '1'), ('PKG003038', 'FDEG', 'FDEG'), ('PKG003039', 'UPSN', 'UPSN'), ('PKG003040', 'FDEG', 'FDEG'), ('PKG003041', 'UPSN', 'UPSN'), ('PKG003042', 'UPSN', 'UPSN'), ('PKG003043', 'USPS', 'USPS'), ('PKG003044', 'USPS', 'USPS'), ('PKG003045', 'FDEG', 'FDEG'), ('PKG003046', 'TLMD', '1'), ('PKG003047', 'USPS', 'USPS'), ('PKG003048', 'FDEG', 'FDEG'), ('PKG003049', 'TLMD', '2'), ('PKG003050', 'TLMD', '1'), ('PKG003051', 'USPS', 'USPS'), ('PKG003052', 'FDEG', 'FDEG'), ('PKG003053', 'UPSN', 'UPSN'), ('PKG003054', 'FDEG', 'FDEG'), ('PKG003055', 'FDEG', 'FDEG'), ('PKG003056', 'TLMD', '2'), ('PKG003057', 'FDEG', 'FDEG'), ('PKG003058', 'UPSN', 'UPSN'), ('PKG003059', 'TLMD', '1'), ('PKG003060', 'TLMD', '1'), ('PKG003061', 'USPS', 'USPS'), ('PKG003062', 'UPSN', 'UPSN'), ('PKG003063', 'USPS', 'USPS'), ('PKG003064', 'TLMD', '2'), ('PKG003065', 'TLMD', '1'), ('PKG003066', 'USPS', 'USPS'), ('PKG003067', 'TLMD', '3AB'), ('PKG003068', 'FDEG', 'FDEG'), ('PKG003069', 'USPS', 'USPS'), ('PKG003070', 'USPS', 'USPS')]",A
55,56,59,149.0383765716272,"[('PKG003071', 'UPSN', 'UPSN'), ('PKG003072', 'FDEG', 'FDEG'), ('PKG003073', 'TLMD', '1'), ('PKG003074', 'USPS', 'USPS'), ('PKG003075', 'TLMD', '3AB'), ('PKG003076', 'TLMD', '2'), ('PKG003077', 'UPSN', 'UPSN'), ('PKG003078', 'USPS', 'USPS'), ('PKG003079', 'TLMD', '1'), ('PKG003080', 'UPSN', 'UPSN'), ('PKG003081', 'TLMD', '1'), ('PKG003082', 'UPSN', 'UPSN'), ('PKG003083', 'TLMD', '2'), ('PKG003084', 'TLMD', '1'), ('PKG003085', 'FDEG', 'FDEG'), ('PKG003086', 'USPS', 'USPS'), ('PKG003087', 'USPS', 'USPS'), ('PKG003088', 'UPSN', 'UPSN'), ('PKG003089', 'FDEG', 'FDEG'), ('PKG003090', 'TLMD', '2'), ('PKG003091', 'USPS', 'USPS'), ('PKG003092', 'TLMD', '3AB'), ('PKG003093', 'TLMD', '2'), ('PKG003094', 'UPSN', 'UPSN'), ('PKG003095', 'USPS', 'USPS'), ('PKG003096', 'TLMD', '3AB'), ('PKG003097', 'TLMD', '1'), ('PKG003098', 'FDEG', 'FDEG'), ('PKG003099', 'TLMD', '2'), ('PKG003100', 'TLMD', '1'), ('PKG003101', 'TLMD', '2'), ('PKG003102', 'USPS', 'USPS'), ('PKG003103', 'TLMD', '2'), ('PKG003104', 'FDEG', 'FDEG'), ('PKG003105', 'UPSN', 'UPSN'), ('PKG003106', 'TLMD', '2'), ('PKG003107', 'UPSN', 'UPSN'), ('PKG003108', 'TLMD', '1'), ('PKG003109', 'UPSN', 'UPSN'), ('PKG003110', 'USPS', 'USPS'), ('PKG003111', 'USPS', 'USPS'), ('PKG003112', 'TLMD', '3AB'), ('PKG003113', 'TLMD', '3AB'), ('PKG003114', 'TLMD', '3AB'), ('PKG003115', 'TLMD', '3AB'), ('PKG003116', 'TLMD', '3AB'), ('PKG003117', 'TLMD', '2'), ('PKG003118', 'TLMD', '2'), ('PKG003119', 'USPS', 'USPS'), ('PKG003120', 'FDEG', 'FDEG'), ('PKG003121', 'USPS', 'USPS'), ('PKG003122', 'TLMD', '2'), ('PKG003123', 'TLMD', '2'), ('PKG003124', 'USPS', 'USPS'), ('PKG003125', 'TLMD', '1'), ('PKG003126', 'TLMD', '3AB'), ('PKG003127', 'USPS', 'USPS'), ('PKG003128', 'UPSN', 'UPSN'), ('PKG003129', 'USPS', 'USPS')]",A
56,57,53,149.0383765716272,"[('PKG003130', 'FDEG', 'FDEG'), ('PKG003131', 'TLMD', '1'), ('PKG003132', 'TLMD', '1'), ('PKG003133', 'USPS', 'USPS'), ('PKG003134', 'FDEG', 'FDEG'), ('PKG003135', 'UPSN', 'UPSN'), ('PKG003136', 'UPSN', 'UPSN'), ('PKG003137', 'TLMD', '2'), ('PKG003138', 'FDEG', 'FDEG'), ('PKG003139', 'USPS', 'USPS'), ('PKG003140', 'UPSN', 'UPSN'), ('PKG003141', 'TLMD', '2'), ('PKG003142', 'FDEG', 'FDEG'), ('PKG003143', 'USPS', 'USPS'), ('PKG003144', 'FDEG', 'FDEG'), ('PKG003145', 'UPSN', 'UPSN'), ('PKG003146', 'TLMD', '1'), ('PKG003147', 'FDEG', 'FDEG'), ('PKG003148', 'TLMD', '3AB'), ('PKG003149', 'TLMD', '2'), ('PKG003150', 'TLMD', '2'), ('PKG003151', 'USPS', 'USPS'), ('PKG003152', 'FDEG', 'FDEG'), ('PKG003153', 'TLMD', '1'), ('PKG003154', 'FDEG', 'FDEG'), ('PKG003155', 'TLMD', '1'), ('PKG003156', 'TLMD', '3AB'), ('PKG003157', 'TLMD', '3AB'), ('PKG003158', 'UPSN', 'UPSN'), ('PKG003159', 'FDEG', 'FDEG'), ('PKG003160', 'TLMD', '2'), ('PKG003161', 'TLMD', '1'), ('PKG003162', 'USPS', 'USPS'), ('PKG003163', 'TLMD', '3AB'), ('PKG003164', 'TLMD', '1'), ('PKG003165', 'UPSN', 'UPSN'), ('PKG003166', 'TLMD', '2'), ('PKG003167', 'TLMD', '1'), ('PKG003168', 'TLMD', '2'), ('PKG003169', 'TLMD', '3AB'), ('PKG003170', 'TLMD', '2'), ('PKG003171', 'FDEG', 'FDEG'), ('PKG003172', 'USPS', 'USPS'), ('PKG003173', 'FDEG', 'FDEG'), ('PKG003174', 'TLMD', '3AB'), ('PKG003175', 'USPS', 'USPS'), ('PKG003176', 'TLMD', '2'), ('PKG003177', 'TLMD', '2'), ('PKG003178', 'UPSN', 'UPSN'), ('PKG003179', 'USPS', 'USPS'), ('PKG003180', 'FDEG', 'FDEG'), ('PKG003181', 'TLMD', '2'), ('PKG003182', 'TLMD', '3AB')]",A
