,pkg_received_utc_ts,package_tracking_number,scac,Pallet,Linehaul,Partition
245,57.01666667,PKG000246,TLMD,4,A,1
246,57.01666667,PKG000247,TLMD,4,A,1
247,57.01666667,PKG000248,TLMD,4,A,1
248,57.01666667,PKG000249,TLMD,4,A,1
249,57.01666667,PKG000250,TLMD,4,A,1
250,57.01666667,PKG000251,TLMD,4,A,2
251,57.01666667,PKG000252,TLMD,4,A,1
252,57.01666667,PKG000253,TLMD,4,A,2
253,57.01666667,PKG000254,TLMD,4,A,1
254,57.01666667,PKG000255,TLMD,4,A,3AB
255,57.01666667,PKG000256,TLMD,4,A,2
256,57.01666667,PKG000257,TLMD,4,A,2
257,57.01666667,PKG000258,TLMD,4,A,1
258,57.01666667,PKG000259,TLMD,4,A,2
259,57.01666667,PKG000260,TLMD,4,A,2
260,57.01666667,PKG000261,TLMD,4,A,1
261,57.01666667,PKG000262,TLMD,4,A,1
262,57.01666667,PKG000263,TLMD,4,A,2
263,57.01666667,PKG000264,TLMD,4,A,1
264,57.01666667,PKG000265,TLMD,4,A,3AB
265,57.01666667,PKG000266,TLMD,4,A,1
266,57.01666667,PKG000267,TLMD,4,A,2
267,57.01666667,PKG000268,UPSN,5,A,UPSN
268,57.01666667,PKG000269,UPSN,5,A,UPSN
269,57.01666667,PKG000270,UPSN,5,A,UPSN
270,57.01666667,PKG000271,UPSN,5,A,UPSN
271,57.01666667,PKG000272,UPSN,5,A,UPSN
272,57.01666667,PKG000273,UPSN,5,A,UPSN
273,57.01666667,PKG000274,FDEG,5,A,FDEG
274,57.01666667,PKG000275,FDEG,5,A,FDEG
275,57.01666667,PKG000276,FDEG,5,A,FDEG
276,57.01666667,PKG000277,FDEG,5,A,FDEG
277,57.01666667,PKG000278,FDEG,5,A,FDEG
278,57.01666667,PKG000279,FDEG,5,A,FDEG
279,57.01666667,PKG000280,FDEG,5,A,FDEG
280,57.01666667,PKG000281,FDEG,5,A,FDEG
281,57.01666667,PKG000282,FDEG,5,A,FDEG
282,57.01666667,PKG000283,FDEG,5,A,FDEG
283,57.01666667,PKG000284,USPS,5,A,USPS
284,57.01666667,PKG000285,USPS,5,A,USPS
285,57.01666667,PKG000286,TLMD,5,A,1
286,57.01666667,PKG000287,TLMD,5,A,2
287,57.01666667,PKG000288,TLMD,5,A,2
288,57.01666667,PKG000289,TLMD,5,A,2
289,57.01666667,PKG000290,TLMD,5,A,2
290,57.01666667,PKG000291,TLMD,5,A,2
291,57.01666667,PKG000292,TLMD,5,A,1
292,57.01666667,PKG000293,TLMD,5,A,1
293,57.01666667,PKG000294,TLMD,5,A,1
294,57.01666667,PKG000295,TLMD,5,A,1
295,57.01666667,PKG000296,TLMD,5,A,2
296,57.01666667,PKG000297,TLMD,5,A,1
297,57.01666667,PKG000298,TLMD,5,A,1
298,57.01666667,PKG000299,TLMD,5,A,1
299,57.01666667,PKG000300,TLMD,5,A,2
300,57.01666667,PKG000301,TLMD,5,A,2
301,57.01666667,PKG000302,TLMD,5,A,2
302,57.01666667,PKG000303,TLMD,5,A,2
303,57.01666667,PKG000304,TLMD,5,A,1
304,57.01666667,PKG000305,TLMD,5,A,3AB
305,57.01666667,PKG000306,TLMD,5,A,2
306,57.01666667,PKG000307,TLMD,5,A,1
307,57.01666667,PKG000308,TLMD,5,A,2
308,57.01666667,PKG000309,TLMD,5,A,1
309,57.01666667,PKG000310,TLMD,5,A,3AB
310,57.01666667,PKG000311,TLMD,5,A,3AB
311,57.01666667,PKG000312,UPSN,5,A,UPSN
312,57.01666667,PKG000313,UPSN,5,A,UPSN
313,57.01666667,PKG000314,UPSN,5,A,UPSN
314,57.01666667,PKG000315,UPSN,5,A,UPSN
315,57.01666667,PKG000316,UPSN,5,A,UPSN
316,57.01666667,PKG000317,UPSN,5,A,UPSN
317,57.01666667,PKG000318,FDEG,5,A,FDEG
318,57.01666667,PKG000319,FDEG,5,A,FDEG
319,57.01666667,PKG000320,FDEG,5,A,FDEG
320,57.01666667,PKG000321,FDEG,5,A,FDEG
321,57.01666667,PKG000322,FDEG,5,A,FDEG
322,57.01666667,PKG000323,FDEG,5,A,FDEG
323,57.01666667,PKG000324,FDEG,5,A,FDEG
324,57.01666667,PKG000325,FDEG,5,A,FDEG
325,57.01666667,PKG000326,FDEG,5,A,FDEG
326,57.01666667,PKG000327,USPS,5,A,USPS
327,57.01666667,PKG000328,USPS,5,A,USPS
328,57.01666667,PKG000329,TLMD,5,A,1
329,57.01666667,PKG000330,TLMD,5,A,2
330,57.01666667,PKG000331,TLMD,5,A,1
331,57.01666667,PKG000332,TLMD,5,A,2
332,57.01666667,PKG000333,TLMD,5,A,1
333,57.01666667,PKG000334,TLMD,5,A,2
334,57.01666667,PKG000335,TLMD,5,A,2
335,57.01666667,PKG000336,TLMD,5,A,1
336,57.01666667,PKG000337,TLMD,5,A,1
337,57.01666667,PKG000338,TLMD,5,A,2
338,57.01666667,PKG000339,TLMD,5,A,1
339,57.01666667,PKG000340,TLMD,5,A,1
340,57.01666667,PKG000341,TLMD,5,A,1
341,57.01666667,PKG000342,TLMD,5,A,1
342,57.01666667,PKG000343,TLMD,5,A,1
343,57.01666667,PKG000344,TLMD,5,A,2
344,57.01666667,PKG000345,TLMD,5,A,3AB
345,57.01666667,PKG000346,TLMD,5,A,3AB
346,57.01666667,PKG000347,UPSN,6,A,UPSN
347,57.01666667,PKG000348,UPSN,6,A,UPSN
348,57.01666667,PKG000349,UPSN,6,A,UPSN
349,57.01666667,PKG000350,FDEG,6,A,FDEG
350,57.01666667,PKG000351,FDEG,6,A,FDEG
351,57.01666667,PKG000352,FDEG,6,A,FDEG
352,57.01666667,PKG000353,FDEG,6,A,FDEG
353,57.01666667,PKG000354,FDEG,6,A,FDEG
354,57.01666667,PKG000355,FDEG,6,A,FDEG
355,57.01666667,PKG000356,FDEG,6,A,FDEG
356,57.01666667,PKG000357,USPS,6,A,USPS
357,57.01666667,PKG000358,USPS,6,A,USPS
358,57.01666667,PKG000359,TLMD,6,A,2
359,57.01666667,PKG000360,TLMD,6,A,2
360,57.01666667,PKG000361,TLMD,6,A,3AB
361,57.01666667,PKG000362,TLMD,6,A,2
362,57.01666667,PKG000363,TLMD,6,A,2
363,57.01666667,PKG000364,TLMD,6,A,3AB
364,57.01666667,PKG000365,TLMD,6,A,1
365,57.01666667,PKG000366,TLMD,6,A,3AB
366,57.01666667,PKG000367,TLMD,6,A,2
367,57.01666667,PKG000368,TLMD,6,A,1
368,57.01666667,PKG000369,TLMD,6,A,1
369,57.01666667,PKG000370,TLMD,6,A,2
370,57.01666667,PKG000371,TLMD,6,A,1
371,57.01666667,PKG000372,TLMD,6,A,2
372,57.01666667,PKG000373,TLMD,6,A,2
373,57.01666667,PKG000374,TLMD,6,A,1
374,57.01666667,PKG000375,TLMD,6,A,3AB
375,57.01666667,PKG000376,TLMD,6,A,2
376,57.01666667,PKG000377,TLMD,6,A,1
377,57.01666667,PKG000378,TLMD,6,A,3AB
378,57.01666667,PKG000379,TLMD,6,A,2
379,57.01666667,PKG000380,TLMD,6,A,2
380,57.01666667,PKG000381,TLMD,6,A,2
381,57.01666667,PKG000382,TLMD,6,A,3AB
382,57.01666667,PKG000383,TLMD,6,A,2
383,57.01666667,PKG000384,UPSN,6,A,UPSN
384,57.01666667,PKG000385,FDEG,6,A,FDEG
385,57.01666667,PKG000386,FDEG,6,A,FDEG
386,57.01666667,PKG000387,FDEG,6,A,FDEG
387,57.01666667,PKG000388,FDEG,6,A,FDEG
388,57.01666667,PKG000389,FDEG,6,A,FDEG
389,57.01666667,PKG000390,FDEG,6,A,FDEG
390,57.01666667,PKG000391,USPS,6,A,USPS
391,57.01666667,PKG000392,USPS,6,A,USPS
392,57.01666667,PKG000393,USPS,6,A,USPS
393,57.01666667,PKG000394,USPS,6,A,USPS
394,57.01666667,PKG000395,USPS,6,A,USPS
395,57.01666667,PKG000396,TLMD,6,A,1
396,57.01666667,PKG000397,TLMD,6,A,1
397,57.01666667,PKG000398,TLMD,6,A,3AB
398,57.01666667,PKG000399,TLMD,6,A,1
399,57.01666667,PKG000400,TLMD,6,A,2
400,57.01666667,PKG000401,TLMD,6,A,1
401,57.01666667,PKG000402,TLMD,6,A,2
402,57.01666667,PKG000403,TLMD,6,A,1
403,57.01666667,PKG000404,TLMD,6,A,2
404,57.01666667,PKG000405,TLMD,6,A,2
405,57.01666667,PKG000406,TLMD,6,A,3AB
406,57.01666667,PKG000407,TLMD,6,A,1
407,57.01666667,PKG000408,TLMD,6,A,1
408,57.01666667,PKG000409,TLMD,6,A,1
409,57.01666667,PKG000410,TLMD,6,A,1
410,57.01666667,PKG000411,TLMD,6,A,2
411,57.01666667,PKG000412,TLMD,6,A,1
412,57.01666667,PKG000413,TLMD,6,A,1
413,57.01666667,PKG000414,TLMD,6,A,2
414,57.01666667,PKG000415,TLMD,6,A,1
415,57.01666667,PKG000416,TLMD,6,A,1
416,57.01666667,PKG000417,TLMD,6,A,1
417,57.01666667,PKG000418,TLMD,6,A,1
418,57.01666667,PKG000419,TLMD,6,A,2
419,57.01666667,PKG000420,TLMD,6,A,1
420,57.01666667,PKG000421,FDEG,7,A,FDEG
421,57.01666667,PKG000422,FDEG,7,A,FDEG
422,57.01666667,PKG000423,FDEG,7,A,FDEG
423,57.01666667,PKG000424,FDEG,7,A,FDEG
424,57.01666667,PKG000425,USPS,7,A,USPS
425,57.01666667,PKG000426,TLMD,7,A,1
426,57.01666667,PKG000427,TLMD,7,A,1
427,57.01666667,PKG000428,TLMD,7,A,1
428,57.01666667,PKG000429,TLMD,7,A,1
429,57.01666667,PKG000430,TLMD,7,A,1
430,57.01666667,PKG000431,TLMD,7,A,1
431,57.01666667,PKG000432,TLMD,7,A,1
432,57.01666667,PKG000433,TLMD,7,A,3AB
433,57.01666667,PKG000434,TLMD,7,A,1
434,57.01666667,PKG000435,TLMD,7,A,3AB
435,57.01666667,PKG000436,TLMD,7,A,1
436,57.01666667,PKG000437,FDEG,7,A,FDEG
437,57.01666667,PKG000438,FDEG,7,A,FDEG
438,57.01666667,PKG000439,TLMD,7,A,2
439,57.01666667,PKG000440,TLMD,7,A,1
440,57.01666667,PKG000441,TLMD,7,A,1
441,57.01666667,PKG000442,TLMD,7,A,1
442,57.01666667,PKG000443,TLMD,7,A,1
443,57.01666667,PKG000444,TLMD,7,A,3AB
444,57.01666667,PKG000445,TLMD,7,A,2
445,57.01666667,PKG000446,TLMD,7,A,1
446,57.01666667,PKG000447,TLMD,7,A,1
447,57.01666667,PKG000448,TLMD,7,A,3AB
448,57.01666667,PKG000449,TLMD,7,A,3AB
449,57.01666667,PKG000450,TLMD,7,A,1
450,57.01666667,PKG000451,FDEG,8,A,FDEG
451,57.01666667,PKG000452,FDEG,8,A,FDEG
452,57.01666667,PKG000453,FDEG,8,A,FDEG
453,57.01666667,PKG000454,USPS,8,A,USPS
454,57.01666667,PKG000455,USPS,8,A,USPS
455,57.01666667,PKG000456,USPS,8,A,USPS
456,57.01666667,PKG000457,TLMD,8,A,3AB
457,57.01666667,PKG000458,TLMD,8,A,2
458,57.01666667,PKG000459,TLMD,8,A,2
459,57.01666667,PKG000460,TLMD,8,A,1
460,57.01666667,PKG000461,TLMD,8,A,1
461,57.01666667,PKG000462,TLMD,8,A,3AB
462,57.01666667,PKG000463,TLMD,8,A,1
463,57.01666667,PKG000464,TLMD,8,A,1
464,57.01666667,PKG000465,TLMD,8,A,1
465,57.01666667,PKG000466,TLMD,8,A,2
466,57.01666667,PKG000467,TLMD,8,A,2
467,57.01666667,PKG000468,TLMD,8,A,1
468,57.01666667,PKG000469,TLMD,8,A,2
469,57.01666667,PKG000470,TLMD,8,A,1
470,57.01666667,PKG000471,TLMD,8,A,2
471,57.01666667,PKG000472,TLMD,8,A,1
472,57.01666667,PKG000473,TLMD,8,A,1
473,57.01666667,PKG000474,UPSN,8,A,UPSN
474,57.01666667,PKG000475,FDEG,8,A,FDEG
475,57.01666667,PKG000476,FDEG,8,A,FDEG
476,57.01666667,PKG000477,FDEG,8,A,FDEG
477,57.01666667,PKG000478,USPS,8,A,USPS
478,57.01666667,PKG000479,TLMD,8,A,1
479,57.01666667,PKG000480,TLMD,8,A,1
480,57.01666667,PKG000481,TLMD,8,A,2
481,57.01666667,PKG000482,TLMD,8,A,1
482,57.01666667,PKG000483,TLMD,8,A,1
483,57.01666667,PKG000484,TLMD,8,A,1
484,57.01666667,PKG000485,TLMD,8,A,1
485,57.01666667,PKG000486,TLMD,8,A,2
486,57.01666667,PKG000487,TLMD,8,A,3AB
487,57.01666667,PKG000488,TLMD,8,A,2
488,57.01666667,PKG000489,TLMD,8,A,2
489,57.01666667,PKG000490,TLMD,8,A,2
490,57.01666667,PKG000491,UPSN,9,A,UPSN
491,57.01666667,PKG000492,UPSN,9,A,UPSN
492,57.01666667,PKG000493,UPSN,9,A,UPSN
493,57.01666667,PKG000494,UPSN,9,A,UPSN
494,57.01666667,PKG000495,FDEG,9,A,FDEG
495,57.01666667,PKG000496,FDEG,9,A,FDEG
496,57.01666667,PKG000497,FDEG,9,A,FDEG
497,57.01666667,PKG000498,USPS,9,A,USPS
498,57.01666667,PKG000499,USPS,9,A,USPS
499,57.01666667,PKG000500,USPS,9,A,USPS
500,57.01666667,PKG000501,TLMD,9,A,1
501,57.01666667,PKG000502,TLMD,9,A,3AB
502,57.01666667,PKG000503,TLMD,9,A,3AB
503,57.01666667,PKG000504,TLMD,9,A,2
504,57.01666667,PKG000505,TLMD,9,A,1
505,57.01666667,PKG000506,TLMD,9,A,1
506,57.01666667,PKG000507,TLMD,9,A,2
507,57.01666667,PKG000508,TLMD,9,A,1
508,57.01666667,PKG000509,TLMD,9,A,1
509,57.01666667,PKG000510,TLMD,9,A,1
510,57.01666667,PKG000511,TLMD,9,A,2
511,57.01666667,PKG000512,TLMD,9,A,2
512,57.01666667,PKG000513,TLMD,9,A,1
513,57.01666667,PKG000514,TLMD,9,A,2
514,57.01666667,PKG000515,TLMD,9,A,1
515,57.01666667,PKG000516,TLMD,9,A,1
516,57.01666667,PKG000517,TLMD,9,A,1
517,57.01666667,PKG000518,TLMD,9,A,1
518,57.01666667,PKG000519,TLMD,9,A,1
519,57.01666667,PKG000520,TLMD,9,A,2
520,57.01666667,PKG000521,TLMD,9,A,3AB
521,57.01666667,PKG000522,TLMD,9,A,2
522,57.01666667,PKG000523,TLMD,9,A,1
523,57.01666667,PKG000524,TLMD,9,A,2
524,57.01666667,PKG000525,TLMD,9,A,3AB
525,57.01666667,PKG000526,TLMD,9,A,3AB
526,57.01666667,PKG000527,TLMD,9,A,1
527,57.01666667,PKG000528,TLMD,9,A,2
528,57.01666667,PKG000529,TLMD,9,A,2
529,57.01666667,PKG000530,TLMD,9,A,1
530,57.01666667,PKG000531,TLMD,9,A,2
531,57.01666667,PKG000532,UPSN,9,A,UPSN
532,57.01666667,PKG000533,UPSN,9,A,UPSN
533,57.01666667,PKG000534,UPSN,9,A,UPSN
534,57.01666667,PKG000535,FDEG,9,A,FDEG
