,Pallet,num_packages,earliest_arrival,packages,linehaul
55,56,62,122.05112257431362,"[('PKG003117', 'TLMD', '1'), ('PKG003118', 'FDEG', 'FDEG'), ('PKG003119', 'TLMD', '2'), ('PKG003120', 'USPS', 'USPS'), ('PKG003121', 'USPS', 'USPS'), ('PKG003122', 'UPSN', 'UPSN'), ('PKG003123', 'TLMD', '1'), ('PKG003124', 'UPSN', 'UPSN'), ('PKG003125', 'TLMD', '2'), ('PKG003126', 'TLMD', '2'), ('PKG003127', 'TLMD', '1'), ('PKG003128', 'TLMD', '2'), ('PKG003129', 'TLMD', '1'), ('PKG003130', 'TLMD', '2'), ('PKG003131', 'TLMD', '2'), ('PKG003132', 'TLMD', '3AB'), ('PKG003133', 'TLMD', '2'), ('PKG003134', 'TLMD', '2'), ('PKG003135', 'TLMD', '3AB'), ('PKG003136', 'FDEG', 'FDEG'), ('PKG003137', 'TLMD', '2'), ('PKG003138', 'TLMD', '2'), ('PKG003139', 'TLMD', '1'), ('PKG003140', 'TLMD', '2'), ('PKG003141', 'TLMD', '2'), ('PKG003142', 'TLMD', '3AB'), ('PKG003143', 'FDEG', 'FDEG'), ('PKG003144', 'TLMD', '1'), ('PKG003145', 'TLMD', '2'), ('PKG003146', 'FDEG', 'FDEG'), ('PKG003147', 'USPS', 'USPS'), ('PKG003148', 'UPSN', 'UPSN'), ('PKG003149', 'FDEG', 'FDEG'), ('PKG003150', 'TLMD', '3AB'), ('PKG003151', 'USPS', 'USPS'), ('PKG003152', 'FDEG', 'FDEG'), ('PKG003153', 'USPS', 'USPS'), ('PKG003154', 'USPS', 'USPS'), ('PKG003155', 'TLMD', '3AB'), ('PKG003156', 'TLMD', '3AB'), ('PKG003157', 'TLMD', '1'), ('PKG003158', 'TLMD', '2'), ('PKG003159', 'FDEG', 'FDEG'), ('PKG003160', 'USPS', 'USPS'), ('PKG003161', 'UPSN', 'UPSN'), ('PKG003162', 'TLMD', '1'), ('PKG003163', 'TLMD', '3AB'), ('PKG003164', 'USPS', 'USPS'), ('PKG003165', 'TLMD', '1'), ('PKG003166', 'TLMD', '1'), ('PKG003167', 'USPS', 'USPS'), ('PKG003168', 'USPS', 'USPS'), ('PKG003169', 'USPS', 'USPS'), ('PKG003170', 'TLMD', '1'), ('PKG003171', 'TLMD', '2'), ('PKG003172', 'TLMD', '1'), ('PKG003173', 'FDEG', 'FDEG'), ('PKG003174', 'TLMD', '2'), ('PKG003175', 'TLMD', '2'), ('PKG003176', 'TLMD', '1'), ('PKG003177', 'USPS', 'USPS'), ('PKG003178', 'FDEG', 'FDEG')]",A
56,57,60,198.25247948032225,"[('PKG003179', 'FDEG', 'FDEG'), ('PKG003180', 'TLMD', '1'), ('PKG003181', 'TLMD', '1'), ('PKG003182', 'TLMD', '3AB'), ('PKG003183', 'TLMD', '1'), ('PKG003184', 'TLMD', '1'), ('PKG003185', 'USPS', 'USPS'), ('PKG003186', 'USPS', 'USPS'), ('PKG003187', 'FDEG', 'FDEG'), ('PKG003188', 'TLMD', '1'), ('PKG003189', 'TLMD', '2'), ('PKG003190', 'TLMD', '3AB'), ('PKG003191', 'TLMD', '3AB'), ('PKG003192', 'UPSN', 'UPSN'), ('PKG003193', 'USPS', 'USPS'), ('PKG003194', 'TLMD', '1'), ('PKG003195', 'TLMD', '1'), ('PKG003196', 'USPS', 'USPS'), ('PKG003197', 'UPSN', 'UPSN'), ('PKG003198', 'TLMD', '1'), ('PKG003199', 'TLMD', '2'), ('PKG003200', 'TLMD', '1'), ('PKG003201', 'TLMD', '2'), ('PKG003202', 'TLMD', '1'), ('PKG003203', 'TLMD', '1'), ('PKG003204', 'TLMD', '1'), ('PKG003205', 'USPS', 'USPS'), ('PKG003206', 'TLMD', '1'), ('PKG003207', 'TLMD', '2'), ('PKG003208', 'FDEG', 'FDEG'), ('PKG003209', 'USPS', 'USPS'), ('PKG003210', 'TLMD', '3AB'), ('PKG003211', 'TLMD', '2'), ('PKG003212', 'TLMD', '1'), ('PKG003213', 'TLMD', '3AB'), ('PKG003214', 'FDEG', 'FDEG'), ('PKG003215', 'TLMD', '2'), ('PKG003216', 'TLMD', '1'), ('PKG003217', 'TLMD', '1'), ('PKG003218', 'FDEG', 'FDEG'), ('PKG003219', 'UPSN', 'UPSN'), ('PKG003220', 'TLMD', '1'), ('PKG003221', 'FDEG', 'FDEG'), ('PKG003222', 'TLMD', '1'), ('PKG003223', 'UPSN', 'UPSN'), ('PKG003224', 'TLMD', '1'), ('PKG003225', 'TLMD', '2'), ('PKG003226', 'FDEG', 'FDEG'), ('PKG003227', 'TLMD', '2'), ('PKG003228', 'FDEG', 'FDEG'), ('PKG003229', 'FDEG', 'FDEG'), ('PKG003230', 'TLMD', '3AB'), ('PKG003231', 'TLMD', '2'), ('PKG003232', 'TLMD', '3AB'), ('PKG003233', 'TLMD', '1'), ('PKG003234', 'TLMD', '1'), ('PKG003235', 'TLMD', '1'), ('PKG003236', 'USPS', 'USPS'), ('PKG003237', 'FDEG', 'FDEG'), ('PKG003238', 'TLMD', '1')]",A
57,58,59,198.25247948032225,"[('PKG003239', 'FDEG', 'FDEG'), ('PKG003240', 'TLMD', '1'), ('PKG003241', 'TLMD', '3AB'), ('PKG003242', 'TLMD', '3AB'), ('PKG003243', 'TLMD', '2'), ('PKG003244', 'TLMD', '2'), ('PKG003245', 'TLMD', '3AB'), ('PKG003246', 'FDEG', 'FDEG'), ('PKG003247', 'USPS', 'USPS'), ('PKG003248', 'TLMD', '1'), ('PKG003249', 'FDEG', 'FDEG'), ('PKG003250', 'TLMD', '1'), ('PKG003251', 'UPSN', 'UPSN'), ('PKG003252', 'TLMD', '1'), ('PKG003253', 'TLMD', '3AB'), ('PKG003254', 'TLMD', '1'), ('PKG003255', 'TLMD', '2'), ('PKG003256', 'TLMD', '1'), ('PKG003257', 'USPS', 'USPS'), ('PKG003258', 'TLMD', '1'), ('PKG003259', 'TLMD', '1'), ('PKG003260', 'FDEG', 'FDEG'), ('PKG003261', 'TLMD', '3AB'), ('PKG003262', 'TLMD', '2'), ('PKG003263', 'TLMD', '1'), ('PKG003264', 'TLMD', '2'), ('PKG003265', 'TLMD', '1'), ('PKG003266', 'TLMD', '2'), ('PKG003267', 'TLMD', '1'), ('PKG003268', 'TLMD', '3AB'), ('PKG003269', 'TLMD', '3AB'), ('PKG003270', 'TLMD', '3AB'), ('PKG003271', 'TLMD', '2'), ('PKG003272', 'TLMD', '3AB'), ('PKG003273', 'UPSN', 'UPSN'), ('PKG003274', 'TLMD', '2'), ('PKG003275', 'UPSN', 'UPSN'), ('PKG003276', 'FDEG', 'FDEG'), ('PKG003277', 'TLMD', '1'), ('PKG003278', 'FDEG', 'FDEG'), ('PKG003279', 'TLMD', '2'), ('PKG003280', 'USPS', 'USPS'), ('PKG003281', 'TLMD', '2'), ('PKG003282', 'TLMD', '3AB'), ('PKG003283', 'TLMD', '1'), ('PKG003284', 'UPSN', 'UPSN'), ('PKG003285', 'TLMD', '2'), ('PKG003286', 'TLMD', '3AB'), ('PKG003287', 'UPSN', 'UPSN'), ('PKG003288', 'FDEG', 'FDEG'), ('PKG003289', 'FDEG', 'FDEG'), ('PKG003290', 'TLMD', '1'), ('PKG003291', 'TLMD', '2'), ('PKG003292', 'TLMD', '2'), ('PKG003293', 'UPSN', 'UPSN'), ('PKG003294', 'TLMD', '2'), ('PKG003295', 'USPS', 'USPS'), ('PKG003296', 'TLMD', '2'), ('PKG003297', 'TLMD', '2')]",A
58,59,51,198.25247948032225,"[('PKG003298', 'TLMD', '1'), ('PKG003299', 'FDEG', 'FDEG'), ('PKG003300', 'FDEG', 'FDEG'), ('PKG003301', 'TLMD', '2'), ('PKG003302', 'TLMD', '2'), ('PKG003303', 'TLMD', '1'), ('PKG003304', 'TLMD', '1'), ('PKG003305', 'TLMD', '2'), ('PKG003306', 'TLMD', '2'), ('PKG003307', 'TLMD', '1'), ('PKG003308', 'USPS', 'USPS'), ('PKG003309', 'USPS', 'USPS'), ('PKG003310', 'FDEG', 'FDEG'), ('PKG003311', 'TLMD', '2'), ('PKG003312', 'TLMD', '1'), ('PKG003313', 'UPSN', 'UPSN'), ('PKG003314', 'TLMD', '2'), ('PKG003315', 'TLMD', '1'), ('PKG003316', 'TLMD', '3AB'), ('PKG003317', 'TLMD', '3AB'), ('PKG003318', 'TLMD', '1'), ('PKG003319', 'USPS', 'USPS'), ('PKG003320', 'TLMD', '1'), ('PKG003321', 'FDEG', 'FDEG'), ('PKG003322', 'TLMD', '3AB'), ('PKG003323', 'UPSN', 'UPSN'), ('PKG003324', 'TLMD', '3AB'), ('PKG003325', 'UPSN', 'UPSN'), ('PKG003326', 'TLMD', '3AB'), ('PKG003327', 'TLMD', '2'), ('PKG003328', 'UPSN', 'UPSN'), ('PKG003329', 'TLMD', '3AB'), ('PKG003330', 'TLMD', '1'), ('PKG003331', 'UPSN', 'UPSN'), ('PKG003332', 'UPSN', 'UPSN'), ('PKG003333', 'UPSN', 'UPSN'), ('PKG003334', 'FDEG', 'FDEG'), ('PKG003335', 'USPS', 'USPS'), ('PKG003336', 'USPS', 'USPS'), ('PKG003337', 'TLMD', '1'), ('PKG003338', 'TLMD', '1'), ('PKG003339', 'TLMD', '1'), ('PKG003340', 'FDEG', 'FDEG'), ('PKG003341', 'TLMD', '2'), ('PKG003342', 'TLMD', '3AB'), ('PKG003343', 'TLMD', '1'), ('PKG003344', 'TLMD', '3AB'), ('PKG003345', 'TLMD', '3AB'), ('PKG003346', 'TLMD', '1'), ('PKG003347', 'FDEG', 'FDEG'), ('PKG003348', 'USPS', 'USPS')]",A
59,60,55,198.25247948032225,"[('PKG003349', 'UPSN', 'UPSN'), ('PKG003350', 'FDEG', 'FDEG'), ('PKG003351', 'FDEG', 'FDEG'), ('PKG003352', 'TLMD', '1'), ('PKG003353', 'TLMD', '3AB'), ('PKG003354', 'TLMD', '3AB'), ('PKG003355', 'USPS', 'USPS'), ('PKG003356', 'USPS', 'USPS'), ('PKG003357', 'FDEG', 'FDEG'), ('PKG003358', 'USPS', 'USPS'), ('PKG003359', 'TLMD', '3AB'), ('PKG003360', 'TLMD', '2'), ('PKG003361', 'TLMD', '2'), ('PKG003362', 'FDEG', 'FDEG'), ('PKG003363', 'USPS', 'USPS'), ('PKG003364', 'UPSN', 'UPSN'), ('PKG003365', 'FDEG', 'FDEG'), ('PKG003366', 'TLMD', '2'), ('PKG003367', 'TLMD', '1'), ('PKG003368', 'TLMD', '1'), ('PKG003369', 'TLMD', '3AB'), ('PKG003370', 'FDEG', 'FDEG'), ('PKG003371', 'FDEG', 'FDEG'), ('PKG003372', 'TLMD', '3AB'), ('PKG003373', 'TLMD', '2'), ('PKG003374', 'USPS', 'USPS'), ('PKG003375', 'UPSN', 'UPSN'), ('PKG003376', 'TLMD', '2'), ('PKG003377', 'FDEG', 'FDEG'), ('PKG003378', 'FDEG', 'FDEG'), ('PKG003379', 'TLMD', '3AB'), ('PKG003380', 'USPS', 'USPS'), ('PKG003381', 'UPSN', 'UPSN'), ('PKG003382', 'TLMD', '3AB'), ('PKG003383', 'FDEG', 'FDEG'), ('PKG003384', 'FDEG', 'FDEG'), ('PKG003385', 'TLMD', '3AB'), ('PKG003386', 'TLMD', '2'), ('PKG003387', 'TLMD', '1'), ('PKG003388', 'TLMD', '3AB'), ('PKG003389', 'USPS', 'USPS'), ('PKG003390', 'USPS', 'USPS'), ('PKG003391', 'TLMD', '3AB'), ('PKG003392', 'TLMD', '1'), ('PKG003393', 'TLMD', '3AB'), ('PKG003394', 'TLMD', '3AB'), ('PKG003395', 'TLMD', '1'), ('PKG003396', 'TLMD', '2'), ('PKG003397', 'TLMD', '3AB'), ('PKG003398', 'USPS', 'USPS'), ('PKG003399', 'TLMD', '1'), ('PKG003400', 'TLMD', '2'), ('PKG003401', 'USPS', 'USPS'), ('PKG003402', 'TLMD', '1'), ('PKG003403', 'TLMD', '3AB')]",A
60,61,54,198.25247948032225,"[('PKG003404', 'TLMD', '2'), ('PKG003405', 'UPSN', 'UPSN'), ('PKG003406', 'TLMD', '3AB'), ('PKG003407', 'USPS', 'USPS'), ('PKG003408', 'TLMD', '3AB'), ('PKG003409', 'TLMD', '3AB'), ('PKG003410', 'TLMD', '2'), ('PKG003411', 'USPS', 'USPS'), ('PKG003412', 'TLMD', '1'), ('PKG003413', 'TLMD', '1'), ('PKG003414', 'FDEG', 'FDEG'), ('PKG003415', 'TLMD', '1'), ('PKG003416', 'TLMD', '1'), ('PKG003417', 'TLMD', '3AB'), ('PKG003418', 'TLMD', '1'), ('PKG003419', 'TLMD', '1'), ('PKG003420', 'TLMD', '1'), ('PKG003421', 'FDEG', 'FDEG'), ('PKG003422', 'TLMD', '1'), ('PKG003423', 'FDEG', 'FDEG'), ('PKG003424', 'UPSN', 'UPSN'), ('PKG003425', 'TLMD', '1'), ('PKG003426', 'FDEG', 'FDEG'), ('PKG003427', 'TLMD', '1'), ('PKG003428', 'FDEG', 'FDEG'), ('PKG003429', 'TLMD', '2'), ('PKG003430', 'USPS', 'USPS'), ('PKG003431', 'TLMD', '2'), ('PKG003432', 'TLMD', '3AB'), ('PKG003433', 'TLMD', '2'), ('PKG003434', 'UPSN', 'UPSN'), ('PKG003435', 'TLMD', '1'), ('PKG003436', 'TLMD', '3AB'), ('PKG003437', 'FDEG', 'FDEG'), ('PKG003438', 'USPS', 'USPS'), ('PKG003439', 'USPS', 'USPS'), ('PKG003440', 'TLMD', '3AB'), ('PKG003441', 'TLMD', '2'), ('PKG003442', 'FDEG', 'FDEG'), ('PKG003443', 'TLMD', '1'), ('PKG003444', 'TLMD', '1'), ('PKG003445', 'TLMD', '1'), ('PKG003446', 'FDEG', 'FDEG'), ('PKG003447', 'TLMD', '3AB'), ('PKG003448', 'TLMD', '2'), ('PKG003449', 'FDEG', 'FDEG'), ('PKG003450', 'TLMD', '3AB'), ('PKG003451', 'FDEG', 'FDEG'), ('PKG003452', 'TLMD', '1'), ('PKG003453', 'TLMD', '3AB'), ('PKG003454', 'USPS', 'USPS'), ('PKG003455', 'FDEG', 'FDEG'), ('PKG003456', 'TLMD', '3AB'), ('PKG003457', 'USPS', 'USPS')]",A
61,62,54,198.25247948032225,"[('PKG003458', 'TLMD', '1'), ('PKG003459', 'TLMD', '1'), ('PKG003460', 'USPS', 'USPS'), ('PKG003461', 'TLMD', '1'), ('PKG003462', 'TLMD', '1'), ('PKG003463', 'TLMD', '2'), ('PKG003464', 'TLMD', '2'), ('PKG003465', 'TLMD', '1'), ('PKG003466', 'UPSN', 'UPSN'), ('PKG003467', 'TLMD', '1'), ('PKG003468', 'USPS', 'USPS'), ('PKG003469', 'TLMD', '2'), ('PKG003470', 'TLMD', '3AB'), ('PKG003471', 'FDEG', 'FDEG'), ('PKG003472', 'TLMD', '1'), ('PKG003473', 'FDE', 'FDE'), ('PKG003474', 'UPSN', 'UPSN'), ('PKG003475', 'TLMD', '1'), ('PKG003476', 'TLMD', '1'), ('PKG003477', 'TLMD', '1'), ('PKG003478', 'TLMD', '3AB'), ('PKG003479', 'TLMD', '1'), ('PKG003480', 'UPSN', 'UPSN'), ('PKG003481', 'USPS', 'USPS'), ('PKG003482', 'TLMD', '1'), ('PKG003483', 'TLMD', '1'), ('PKG003484', 'USPS', 'USPS'), ('PKG003485', 'FDEG', 'FDEG'), ('PKG003486', 'FDEG', 'FDEG'), ('PKG003487', 'FDEG', 'FDEG'), ('PKG003488', 'TLMD', '1'), ('PKG003489', 'TLMD', '1'), ('PKG003490', 'TLMD', '1'), ('PKG003491', 'TLMD', '1'), ('PKG003492', 'TLMD', '1'), ('PKG003493', 'TLMD', '1'), ('PKG003494', 'USPS', 'USPS'), ('PKG003495', 'TLMD', '3AB'), ('PKG003496', 'TLMD', '1'), ('PKG003497', 'TLMD', '2'), ('PKG003498', 'TLMD', '1'), ('PKG003499', 'UPSN', 'UPSN'), ('PKG003500', 'FDEG', 'FDEG'), ('PKG003501', 'TLMD', '1'), ('PKG003502', 'TLMD', '1'), ('PKG003503', 'TLMD', '1'), ('PKG003504', 'FDEG', 'FDEG'), ('PKG003505', 'TLMD', '2'), ('PKG003506', 'TLMD', '1'), ('PKG003507', 'TLMD', '3AB'), ('PKG003508', 'TLMD', '2'), ('PKG003509', 'FDEG', 'FDEG'), ('PKG003510', 'TLMD', '2'), ('PKG003511', 'TLMD', '2')]",A
62,63,48,198.25247948032225,"[('PKG003512', 'USPS', 'USPS'), ('PKG003513', 'TLMD', '1'), ('PKG003514', 'TLMD', '1'), ('PKG003515', 'UPSN', 'UPSN'), ('PKG003516', 'TLMD', '2'), ('PKG003517', 'TLMD', '1'), ('PKG003518', 'TLMD', '3AB'), ('PKG003519', 'FDEG', 'FDEG'), ('PKG003520', 'USPS', 'USPS'), ('PKG003521', 'TLMD', '2'), ('PKG003522', 'TLMD', '1'), ('PKG003523', 'TLMD', '3AB'), ('PKG003524', 'TLMD', '2'), ('PKG003525', 'TLMD', '1'), ('PKG003526', 'TLMD', '2'), ('PKG003527', 'TLMD', '2'), ('PKG003528', 'TLMD', '2'), ('PKG003529', 'TLMD', '2'), ('PKG003530', 'TLMD', '2'), ('PKG003531', 'FDEG', 'FDEG'), ('PKG003532', 'TLMD', '1'), ('PKG003533', 'TLMD', '1'), ('PKG003534', 'TLMD', '2'), ('PKG003535', 'USPS', 'USPS'), ('PKG003536', 'TLMD', '1'), ('PKG003537', 'USPS', 'USPS'), ('PKG003538', 'FDEG', 'FDEG'), ('PKG003539', 'USPS', 'USPS'), ('PKG003540', 'TLMD', '1'), ('PKG003541', 'TLMD', '3AB'), ('PKG003542', 'TLMD', '2'), ('PKG003543', 'TLMD', '1'), ('PKG003544', 'TLMD', '1'), ('PKG003545', 'TLMD', '3AB'), ('PKG003546', 'FDEG', 'FDEG'), ('PKG003547', 'TLMD', '2'), ('PKG003548', 'FDEG', 'FDEG'), ('PKG003549', 'TLMD', '2'), ('PKG003550', 'FDEG', 'FDEG'), ('PKG003551', 'TLMD', '1'), ('PKG003552', 'USPS', 'USPS'), ('PKG003553', 'TLMD', '3AB'), ('PKG003554', 'UPSN', 'UPSN'), ('PKG003555', 'USPS', 'USPS'), ('PKG003556', 'TLMD', '3AB'), ('PKG003557', 'UPSN', 'UPSN'), ('PKG003558', 'TLMD', '3AB'), ('PKG003559', 'TLMD', '2')]",A
63,64,64,141.29847468990505,"[('PKG003560', 'TLMD', '2'), ('PKG003561', 'TLMD', '1'), ('PKG003562', 'TLMD', '1'), ('PKG003563', 'USPS', 'USPS'), ('PKG003564', 'FDEG', 'FDEG'), ('PKG003565', 'USPS', 'USPS'), ('PKG003566', 'TLMD', '2'), ('PKG003567', 'USPS', 'USPS'), ('PKG003568', 'TLMD', '1'), ('PKG003569', 'FDEG', 'FDEG'), ('PKG003570', 'TLMD', '2'), ('PKG003571', 'TLMD', '1'), ('PKG003572', 'UPSN', 'UPSN'), ('PKG003573', 'TLMD', '1'), ('PKG003574', 'TLMD', '1'), ('PKG003575', 'UPSN', 'UPSN'), ('PKG003576', 'FDEG', 'FDEG'), ('PKG003577', 'TLMD', '2'), ('PKG003578', 'TLMD', '1'), ('PKG003579', 'USPS', 'USPS'), ('PKG003580', 'TLMD', '3AB'), ('PKG003581', 'FDEG', 'FDEG'), ('PKG003582', 'TLMD', '1'), ('PKG003583', 'TLMD', '1'), ('PKG003584', 'TLMD', '2'), ('PKG003585', 'UPSN', 'UPSN'), ('PKG003586', 'TLMD', '3AB'), ('PKG003587', 'TLMD', '1'), ('PKG003588', 'TLMD', '3AB'), ('PKG003589', 'TLMD', '1'), ('PKG003590', 'UPSN', 'UPSN'), ('PKG003591', 'FDEG', 'FDEG'), ('PKG003592', 'FDEG', 'FDEG'), ('PKG003593', 'TLMD', '1'), ('PKG003594', 'FDEG', 'FDEG'), ('PKG003595', 'TLMD', '2'), ('PKG003596', 'TLMD', '2'), ('PKG003597', 'TLMD', '3AB'), ('PKG003598', 'USPS', 'USPS'), ('PKG003599', 'FDEG', 'FDEG'), ('PKG003600', 'TLMD', '1'), ('PKG003601', 'TLMD', '2'), ('PKG003602', 'TLMD', '1'), ('PKG003603', 'TLMD', '1'), ('PKG003604', 'TLMD', '2'), ('PKG003605', 'TLMD', '2'), ('PKG003606', 'USPS', 'USPS'), ('PKG003607', 'TLMD', '3AB'), ('PKG003608', 'FDEG', 'FDEG'), ('PKG003609', 'TLMD', '1'), ('PKG003610', 'USPS', 'USPS'), ('PKG003611', 'USPS', 'USPS'), ('PKG003612', 'TLMD', '2'), ('PKG003613', 'USPS', 'USPS'), ('PKG003614', 'USPS', 'USPS'), ('PKG003615', 'USPS', 'USPS'), ('PKG003616', 'TLMD', '3AB'), ('PKG003617', 'TLMD', '3AB'), ('PKG003618', 'TLMD', '2'), ('PKG003619', 'FDEG', 'FDEG'), ('PKG003620', 'TLMD', '3AB'), ('PKG003621', 'TLMD', '1'), ('PKG003622', 'TLMD', '2'), ('PKG003623', 'TLMD', '1')]",B
64,65,54,141.29847468990505,"[('PKG003624', 'TLMD', '1'), ('PKG003625', 'TLMD', '1'), ('PKG003626', 'USPS', 'USPS'), ('PKG003627', 'TLMD', '2'), ('PKG003628', 'TLMD', '2'), ('PKG003629', 'TLMD', '1'), ('PKG003630', 'TLMD', '3AB'), ('PKG003631', 'TLMD', '1'), ('PKG003632', 'TLMD', '3AB'), ('PKG003633', 'TLMD', '1'), ('PKG003634', 'TLMD', '1'), ('PKG003635', 'TLMD', '1'), ('PKG003636', 'TLMD', '1'), ('PKG003637', 'TLMD', '1'), ('PKG003638', 'USPS', 'USPS'), ('PKG003639', 'TLMD', '1'), ('PKG003640', 'TLMD', '2'), ('PKG003641', 'TLMD', '3AB'), ('PKG003642', 'UPSN', 'UPSN'), ('PKG003643', 'USPS', 'USPS'), ('PKG003644', 'TLMD', '1'), ('PKG003645', 'FDEG', 'FDEG'), ('PKG003646', 'FDEG', 'FDEG'), ('PKG003647', 'TLMD', '1'), ('PKG003648', 'TLMD', '3AB'), ('PKG003649', 'TLMD', '3AB'), ('PKG003650', 'USPS', 'USPS'), ('PKG003651', 'USPS', 'USPS'), ('PKG003652', 'TLMD', '2'), ('PKG003653', 'FDEG', 'FDEG'), ('PKG003654', 'USPS', 'USPS'), ('PKG003655', 'TLMD', '1'), ('PKG003656', 'TLMD', '1'), ('PKG003657', 'TLMD', '2'), ('PKG003658', 'UPSN', 'UPSN'), ('PKG003659', 'USPS', 'USPS'), ('PKG003660', 'FDEG', 'FDEG'), ('PKG003661', 'TLMD', '3AB'), ('PKG003662', 'TLMD', '1'), ('PKG003663', 'USPS', 'USPS'), ('PKG003664', 'TLMD', '3AB'), ('PKG003665', 'TLMD', '2'), ('PKG003666', 'TLMD', '1'), ('PKG003667', 'TLMD', '3AB'), ('PKG003668', 'FDEG', 'FDEG'), ('PKG003669', 'TLMD', '2'), ('PKG003670', 'USPS', 'USPS'), ('PKG003671', 'TLMD', '3AB'), ('PKG003672', 'USPS', 'USPS'), ('PKG003673', 'UPSN', 'UPSN'), ('PKG003674', 'UPSN', 'UPSN'), ('PKG003675', 'USPS', 'USPS'), ('PKG003676', 'FDEG', 'FDEG'), ('PKG003677', 'TLMD', '3AB')]",B
65,66,54,141.29847468990505,"[('PKG003678', 'TLMD', '3AB'), ('PKG003679', 'TLMD', '1'), ('PKG003680', 'TLMD', '3AB'), ('PKG003681', 'TLMD', '3AB'), ('PKG003682', 'TLMD', '3AB'), ('PKG003683', 'UPSN', 'UPSN'), ('PKG003684', 'USPS', 'USPS'), ('PKG003685', 'TLMD', '3AB'), ('PKG003686', 'UPSN', 'UPSN'), ('PKG003687', 'USPS', 'USPS'), ('PKG003688', 'TLMD', '1'), ('PKG003689', 'TLMD', '2'), ('PKG003690', 'USPS', 'USPS'), ('PKG003691', 'TLMD', '1'), ('PKG003692', 'USPS', 'USPS'), ('PKG003693', 'TLMD', '3AB'), ('PKG003694', 'UPSN', 'UPSN'), ('PKG003695', 'FDEG', 'FDEG'), ('PKG003696', 'TLMD', '1'), ('PKG003697', 'TLMD', '1'), ('PKG003698', 'TLMD', '2'), ('PKG003699', 'FDEG', 'FDEG'), ('PKG003700', 'TLMD', '3AB'), ('PKG003701', 'TLMD', '2'), ('PKG003702', 'TLMD', '2'), ('PKG003703', 'FDEG', 'FDEG'), ('PKG003704', 'TLMD', '2'), ('PKG003705', 'TLMD', '2'), ('PKG003706', 'TLMD', '3AB'), ('PKG003707', 'TLMD', '2'), ('PKG003708', 'USPS', 'USPS'), ('PKG003709', 'USPS', 'USPS'), ('PKG003710', 'USPS', 'USPS'), ('PKG003711', 'TLMD', '2'), ('PKG003712', 'TLMD', '2'), ('PKG003713', 'TLMD', '2'), ('PKG003714', 'TLMD', '1'), ('PKG003715', 'FDEG', 'FDEG'), ('PKG003716', 'FDEG', 'FDEG'), ('PKG003717', 'TLMD', '3AB'), ('PKG003718', 'TLMD', '1'), ('PKG003719', 'FDEG', 'FDEG'), ('PKG003720', 'TLMD', '2'), ('PKG003721', 'TLMD', '2'), ('PKG003722', 'FDE', 'FDE'), ('PKG003723', 'TLMD', '2'), ('PKG003724', 'TLMD', '3AB'), ('PKG003725', 'TLMD', '1'), ('PKG003726', 'TLMD', '2'), ('PKG003727', 'TLMD', '1'), ('PKG003728', 'TLMD', '1'), ('PKG003729', 'UPSN', 'UPSN'), ('PKG003730', 'TLMD', '2'), ('PKG003731', 'FDEG', 'FDEG')]",B
66,67,45,141.29847468990505,"[('PKG003732', 'USPS', 'USPS'), ('PKG003733', 'TLMD', '1'), ('PKG003734', 'USPS', 'USPS'), ('PKG003735', 'FDEG', 'FDEG'), ('PKG003736', 'TLMD', '3AB'), ('PKG003737', 'UPSN', 'UPSN'), ('PKG003738', 'TLMD', '2'), ('PKG003739', 'TLMD', '3AB'), ('PKG003740', 'TLMD', '1'), ('PKG003741', 'TLMD', '1'), ('PKG003742', 'USPS', 'USPS'), ('PKG003743', 'TLMD', '2'), ('PKG003744', 'FDEG', 'FDEG'), ('PKG003745', 'TLMD', '2'), ('PKG003746', 'TLMD', '1'), ('PKG003747', 'TLMD', '1'), ('PKG003748', 'TLMD', '2'), ('PKG003749', 'TLMD', '2'), ('PKG003750', 'FDEG', 'FDEG'), ('PKG003751', 'UPSN', 'UPSN'), ('PKG003752', 'TLMD', '2'), ('PKG003753', 'USPS', 'USPS'), ('PKG003754', 'USPS', 'USPS'), ('PKG003755', 'TLMD', '2'), ('PKG003756', 'TLMD', '3AB'), ('PKG003757', 'USPS', 'USPS'), ('PKG003758', 'TLMD', '1'), ('PKG003759', 'TLMD', '3AB'), ('PKG003760', 'USPS', 'USPS'), ('PKG003761', 'USPS', 'USPS'), ('PKG003762', 'FDEG', 'FDEG'), ('PKG003763', 'TLMD', '1'), ('PKG003764', 'TLMD', '2'), ('PKG003765', 'FDEG', 'FDEG'), ('PKG003766', 'FDEG', 'FDEG'), ('PKG003767', 'TLMD', '2'), ('PKG003768', 'FDEG', 'FDEG'), ('PKG003769', 'FDE', 'FDE'), ('PKG003770', 'UPSN', 'UPSN'), ('PKG003771', 'USPS', 'USPS'), ('PKG003772', 'TLMD', '3AB'), ('PKG003773', 'TLMD', '2'), ('PKG003774', 'USPS', 'USPS'), ('PKG003775', 'FDEG', 'FDEG'), ('PKG003776', 'TLMD', '1')]",B
