pkg_received_utc_ts,package_tracking_number,scac,Pallet,Linehaul,Partition
90.62314821711459,PKG000086,UPSN,2,A,UPSN
90.62314821711459,PKG000087,TLMD,2,A,1
90.62314821711459,PKG000088,TLMD,2,A,2
90.62314821711459,PKG000089,TLMD,2,A,1
90.62314821711459,PKG000090,TLMD,2,A,1
90.62314821711459,PKG000091,TLMD,2,A,2
90.62314821711459,PKG000092,UPSN,2,A,UPSN
90.62314821711459,PKG000093,TLMD,2,A,1
90.62314821711459,PKG000094,TLMD,2,A,2
90.62314821711459,PKG000095,TLMD,2,A,1
90.62314821711459,PKG000096,USPS,2,A,USPS
90.62314821711459,PKG000097,FDEG,2,A,FDEG
90.62314821711459,PKG000098,USPS,2,A,USPS
90.62314821711459,PKG000099,TLMD,2,A,2
90.62314821711459,PKG000100,TLMD,2,A,2
90.62314821711459,PKG000101,TLMD,2,A,1
90.62314821711459,PKG000102,USPS,2,A,USPS
90.62314821711459,PKG000103,UPSN,2,A,UPSN
90.62314821711459,PKG000104,FDEG,2,A,FDEG
90.62314821711459,PKG000105,FDEG,2,A,FDEG
90.62314821711459,PKG000106,TLMD,2,A,2
90.62314821711459,PKG000107,FDEG,3,A,FDEG
90.62314821711459,PKG000108,TLMD,3,A,2
90.62314821711459,PKG000109,USPS,3,A,USPS
90.62314821711459,PKG000110,TLMD,3,A,2
90.62314821711459,PKG000111,USPS,3,A,USPS
90.62314821711459,PKG000112,USPS,3,A,USPS
90.62314821711459,PKG000113,USPS,3,A,USPS
90.62314821711459,PKG000114,UPSN,3,A,UPSN
90.62314821711459,PKG000115,TLMD,3,A,1
90.62314821711459,PKG000116,TLMD,3,A,1
90.62314821711459,PKG000117,USPS,3,A,USPS
90.62314821711459,PKG000118,UPSN,3,A,UPSN
90.62314821711459,PKG000119,TLMD,3,A,1
90.62314821711459,PKG000120,USPS,3,A,USPS
90.62314821711459,PKG000121,FDEG,3,A,FDEG
90.62314821711459,PKG000122,TLMD,3,A,2
90.62314821711459,PKG000123,UPSN,3,A,UPSN
90.62314821711459,PKG000124,UPSN,3,A,UPSN
90.62314821711459,PKG000125,TLMD,3,A,2
90.62314821711459,PKG000126,FDEG,3,A,FDEG
90.62314821711459,PKG000127,USPS,3,A,USPS
90.62314821711459,PKG000128,USPS,3,A,USPS
90.62314821711459,PKG000129,TLMD,3,A,2
90.62314821711459,PKG000130,TLMD,3,A,2
90.62314821711459,PKG000131,UPSN,3,A,UPSN
90.62314821711459,PKG000132,TLMD,3,A,1
90.62314821711459,PKG000133,TLMD,3,A,1
90.62314821711459,PKG000134,USPS,3,A,USPS
90.62314821711459,PKG000135,UPSN,3,A,UPSN
90.62314821711459,PKG000136,FDEG,3,A,FDEG
90.62314821711459,PKG000137,TLMD,3,A,2
90.62314821711459,PKG000138,USPS,3,A,USPS
90.62314821711459,PKG000139,FDEG,3,A,FDEG
90.62314821711459,PKG000140,FDEG,3,A,FDEG
90.62314821711459,PKG000141,TLMD,3,A,1
90.62314821711459,PKG000142,TLMD,3,A,1
90.62314821711459,PKG000143,TLMD,3,A,1
90.62314821711459,PKG000144,FDEG,3,A,FDEG
90.62314821711459,PKG000145,TLMD,3,A,2
90.62314821711459,PKG000146,FDEG,3,A,FDEG
90.62314821711459,PKG000147,TLMD,3,A,2
90.62314821711459,PKG000148,TLMD,3,A,1
90.62314821711459,PKG000149,TLMD,3,A,3AB
90.62314821711459,PKG000150,UPSN,3,A,UPSN
90.62314821711459,PKG000151,USPS,3,A,USPS
90.62314821711459,PKG000152,FDEG,3,A,FDEG
90.62314821711459,PKG000153,TLMD,3,A,2
90.62314821711459,PKG000154,USPS,3,A,USPS
90.62314821711459,PKG000155,UPSN,3,A,UPSN
90.62314821711459,PKG000156,TLMD,3,A,2
90.62314821711459,PKG000157,FDEG,3,A,FDEG
90.62314821711459,PKG000158,UPSN,3,A,UPSN
90.62314821711459,PKG000159,UPSN,3,A,UPSN
90.62314821711459,PKG000160,TLMD,3,A,1
90.62314821711459,PKG000161,UPSN,3,A,UPSN
90.62314821711459,PKG000162,TLMD,3,A,1
90.62314821711459,PKG000163,USPS,3,A,USPS
90.62314821711459,PKG000164,FDEG,3,A,FDEG
90.62314821711459,PKG000165,TLMD,3,A,3AB
90.62314821711459,PKG000166,TLMD,3,A,1
90.62314821711459,PKG000167,USPS,3,A,USPS
90.62314821711459,PKG000168,TLMD,4,A,2
90.62314821711459,PKG000169,TLMD,4,A,1
90.62314821711459,PKG000170,UPSN,4,A,UPSN
90.62314821711459,PKG000171,TLMD,4,A,1
90.62314821711459,PKG000172,FDEG,4,A,FDEG
90.62314821711459,PKG000173,FDEG,4,A,FDEG
90.62314821711459,PKG000174,TLMD,4,A,2
90.62314821711459,PKG000175,FDEG,4,A,FDEG
90.62314821711459,PKG000176,FDEG,4,A,FDEG
90.62314821711459,PKG000177,TLMD,4,A,2
90.62314821711459,PKG000178,TLMD,4,A,1
90.62314821711459,PKG000179,TLMD,4,A,1
90.62314821711459,PKG000180,USPS,4,A,USPS
90.62314821711459,PKG000181,UPSN,4,A,UPSN
90.62314821711459,PKG000182,TLMD,4,A,2
90.62314821711459,PKG000183,TLMD,4,A,1
90.62314821711459,PKG000184,USPS,4,A,USPS
90.62314821711459,PKG000185,UPSN,4,A,UPSN
90.62314821711459,PKG000186,TLMD,4,A,3AB
90.62314821711459,PKG000187,TLMD,4,A,2
90.62314821711459,PKG000188,FDEG,4,A,FDEG
90.62314821711459,PKG000189,USPS,4,A,USPS
90.62314821711459,PKG000190,USPS,4,A,USPS
90.62314821711459,PKG000191,TLMD,4,A,2
90.62314821711459,PKG000192,FDEG,4,A,FDEG
90.62314821711459,PKG000193,TLMD,4,A,1
90.62314821711459,PKG000194,USPS,4,A,USPS
90.62314821711459,PKG000195,TLMD,4,A,1
90.62314821711459,PKG000196,FDEG,4,A,FDEG
90.62314821711459,PKG000197,TLMD,4,A,2
90.62314821711459,PKG000198,TLMD,4,A,2
90.62314821711459,PKG000199,TLMD,4,A,2
90.62314821711459,PKG000200,FDEG,4,A,FDEG
90.62314821711459,PKG000201,USPS,4,A,USPS
90.62314821711459,PKG000202,USPS,4,A,USPS
90.62314821711459,PKG000203,UPSN,4,A,UPSN
90.62314821711459,PKG000204,UPSN,4,A,UPSN
90.62314821711459,PKG000205,TLMD,4,A,2
90.62314821711459,PKG000206,TLMD,4,A,3AB
90.62314821711459,PKG000207,TLMD,4,A,1
90.62314821711459,PKG000208,TLMD,4,A,1
90.62314821711459,PKG000209,TLMD,4,A,2
90.62314821711459,PKG000210,FDEG,4,A,FDEG
90.62314821711459,PKG000211,TLMD,4,A,2
90.62314821711459,PKG000212,TLMD,4,A,3AB
90.62314821711459,PKG000213,UPSN,4,A,UPSN
90.62314821711459,PKG000214,UPSN,4,A,UPSN
90.62314821711459,PKG000215,TLMD,4,A,1
90.62314821711459,PKG000216,USPS,4,A,USPS
90.62314821711459,PKG000217,TLMD,5,A,1
90.62314821711459,PKG000218,USPS,5,A,USPS
90.62314821711459,PKG000219,UPSN,5,A,UPSN
90.62314821711459,PKG000220,USPS,5,A,USPS
90.62314821711459,PKG000221,UPSN,5,A,UPSN
90.62314821711459,PKG000222,FDEG,5,A,FDEG
90.62314821711459,PKG000223,FDEG,5,A,FDEG
90.62314821711459,PKG000224,TLMD,5,A,1
90.62314821711459,PKG000225,UPSN,5,A,UPSN
90.62314821711459,PKG000226,TLMD,5,A,1
90.62314821711459,PKG000227,USPS,5,A,USPS
90.62314821711459,PKG000228,FDEG,5,A,FDEG
90.62314821711459,PKG000229,TLMD,5,A,2
90.62314821711459,PKG000230,UPSN,5,A,UPSN
90.62314821711459,PKG000231,FDEG,5,A,FDEG
90.62314821711459,PKG000232,TLMD,5,A,2
90.62314821711459,PKG000233,UPSN,5,A,UPSN
90.62314821711459,PKG000234,FDEG,5,A,FDEG
90.62314821711459,PKG000235,UPSN,5,A,UPSN
90.62314821711459,PKG000236,UPSN,5,A,UPSN
90.62314821711459,PKG000237,TLMD,5,A,3AB
90.62314821711459,PKG000238,TLMD,5,A,1
90.62314821711459,PKG000239,TLMD,5,A,2
90.62314821711459,PKG000240,FDEG,5,A,FDEG
90.62314821711459,PKG000241,TLMD,5,A,1
90.62314821711459,PKG000242,UPSN,5,A,UPSN
90.62314821711459,PKG000243,USPS,5,A,USPS
90.62314821711459,PKG000244,TLMD,5,A,3AB
90.62314821711459,PKG000245,UPSN,5,A,UPSN
90.62314821711459,PKG000246,UPSN,5,A,UPSN
90.62314821711459,PKG000247,UPSN,5,A,UPSN
90.62314821711459,PKG000248,TLMD,5,A,1
90.62314821711459,PKG000249,USPS,5,A,USPS
90.62314821711459,PKG000250,TLMD,5,A,3AB
90.62314821711459,PKG000251,TLMD,5,A,1
90.62314821711459,PKG000252,TLMD,5,A,1
90.62314821711459,PKG000253,TLMD,5,A,2
90.62314821711459,PKG000254,TLMD,5,A,2
90.62314821711459,PKG000255,TLMD,5,A,1
90.62314821711459,PKG000256,TLMD,5,A,1
90.62314821711459,PKG000257,FDEG,5,A,FDEG
90.62314821711459,PKG000258,UPSN,5,A,UPSN
90.62314821711459,PKG000259,TLMD,5,A,1
90.62314821711459,PKG000260,UPSN,5,A,UPSN
90.62314821711459,PKG000261,FDEG,5,A,FDEG
90.62314821711459,PKG000262,TLMD,5,A,1
90.62314821711459,PKG000263,USPS,5,A,USPS
90.62314821711459,PKG000264,USPS,5,A,USPS
90.62314821711459,PKG000265,FDEG,5,A,FDEG
90.62314821711459,PKG000266,UPSN,5,A,UPSN
90.62314821711459,PKG000267,TLMD,5,A,1
90.62314821711459,PKG000268,TLMD,5,A,1
90.62314821711459,PKG000269,TLMD,5,A,2
90.62314821711459,PKG000270,TLMD,5,A,2
90.62314821711459,PKG000271,UPSN,5,A,UPSN
90.62314821711459,PKG000272,TLMD,5,A,3AB
90.62314821711459,PKG000273,USPS,5,A,USPS
90.62314821711459,PKG000274,USPS,5,A,USPS
90.62314821711459,PKG000275,TLMD,5,A,2
90.62314821711459,PKG000276,TLMD,5,A,1
90.62314821711459,PKG000277,TLMD,5,A,1
90.62314821711459,PKG000278,TLMD,5,A,1
90.62314821711459,PKG000279,FDEG,5,A,FDEG
98.50001026232056,PKG000280,FDEG,6,A,FDEG
98.50001026232056,PKG000281,FDEG,6,A,FDEG
98.50001026232056,PKG000282,USPS,6,A,USPS
98.50001026232056,PKG000283,UPSN,6,A,UPSN
98.50001026232056,PKG000284,TLMD,6,A,1
98.50001026232056,PKG000285,USPS,6,A,USPS
98.50001026232056,PKG000286,USPS,6,A,USPS
98.50001026232056,PKG000287,UPSN,6,A,UPSN
98.50001026232056,PKG000288,USPS,6,A,USPS
98.50001026232056,PKG000289,FDEG,6,A,FDEG
98.50001026232056,PKG000290,TLMD,6,A,1
98.50001026232056,PKG000291,UPSN,6,A,UPSN
98.50001026232056,PKG000292,TLMD,6,A,3AB
98.50001026232056,PKG000293,UPSN,6,A,UPSN
98.50001026232056,PKG000294,TLMD,6,A,1
98.50001026232056,PKG000295,USPS,6,A,USPS
98.50001026232056,PKG000296,UPSN,6,A,UPSN
98.50001026232056,PKG000297,USPS,6,A,USPS
98.50001026232056,PKG000298,UPSN,6,A,UPSN
98.50001026232056,PKG000299,TLMD,6,A,1
98.50001026232056,PKG000300,TLMD,6,A,1
98.50001026232056,PKG000301,TLMD,6,A,2
98.50001026232056,PKG000302,FDEG,6,A,FDEG
98.50001026232056,PKG000303,TLMD,6,A,1
98.50001026232056,PKG000304,FDEG,6,A,FDEG
98.50001026232056,PKG000305,USPS,6,A,USPS
98.50001026232056,PKG000306,TLMD,6,A,1
98.50001026232056,PKG000307,TLMD,6,A,1
98.50001026232056,PKG000308,UPSN,6,A,UPSN
98.50001026232056,PKG000309,TLMD,6,A,2
98.50001026232056,PKG000310,TLMD,6,A,1
98.50001026232056,PKG000311,USPS,6,A,USPS
98.50001026232056,PKG000312,TLMD,6,A,1
98.50001026232056,PKG000313,UPSN,6,A,UPSN
98.50001026232056,PKG000314,FDEG,6,A,FDEG
98.50001026232056,PKG000315,TLMD,6,A,1
98.50001026232056,PKG000316,TLMD,6,A,2
98.50001026232056,PKG000317,TLMD,6,A,2
98.50001026232056,PKG000318,UPSN,6,A,UPSN
98.50001026232056,PKG000319,USPS,6,A,USPS
98.50001026232056,PKG000320,TLMD,6,A,2
98.50001026232056,PKG000321,TLMD,6,A,2
98.50001026232056,PKG000322,TLMD,6,A,2
98.50001026232056,PKG000323,FDEG,6,A,FDEG
98.50001026232056,PKG000324,TLMD,6,A,2
98.50001026232056,PKG000325,USPS,6,A,USPS
98.50001026232056,PKG000326,UPSN,6,A,UPSN
98.50001026232056,PKG000327,FDEG,6,A,FDEG
98.50001026232056,PKG000328,FDEG,6,A,FDEG
98.50001026232056,PKG000329,UPSN,6,A,UPSN
98.50001026232056,PKG000330,USPS,6,A,USPS
98.50001026232056,PKG000331,UPSN,6,A,UPSN
98.50001026232056,PKG000332,TLMD,6,A,1
98.50001026232056,PKG000333,TLMD,6,A,2
98.50001026232056,PKG000334,TLMD,6,A,2
98.50001026232056,PKG000335,TLMD,6,A,2
98.50001026232056,PKG000336,UPSN,6,A,UPSN
98.50001026232056,PKG000337,TLMD,6,A,2
98.50001026232056,PKG000338,UPSN,6,A,UPSN
98.50001026232056,PKG000339,TLMD,6,A,1
98.50001026232056,PKG000340,USPS,6,A,USPS
98.50001026232056,PKG000341,TLMD,6,A,2
98.50001026232056,PKG000342,TLMD,7,A,2
98.50001026232056,PKG000343,UPSN,7,A,UPSN
98.50001026232056,PKG000344,USPS,7,A,USPS
98.50001026232056,PKG000345,USPS,7,A,USPS
98.50001026232056,PKG000346,FDEG,7,A,FDEG
98.50001026232056,PKG000347,TLMD,7,A,3AB
98.50001026232056,PKG000348,TLMD,7,A,1
98.50001026232056,PKG000349,UPSN,7,A,UPSN
98.50001026232056,PKG000350,UPSN,7,A,UPSN
98.50001026232056,PKG000351,USPS,7,A,USPS
98.50001026232056,PKG000352,UPSN,7,A,UPSN
98.50001026232056,PKG000353,TLMD,7,A,1
98.50001026232056,PKG000354,FDEG,7,A,FDEG
98.50001026232056,PKG000355,USPS,7,A,USPS
98.50001026232056,PKG000356,UPSN,7,A,UPSN
98.50001026232056,PKG000357,USPS,7,A,USPS
98.50001026232056,PKG000358,TLMD,7,A,1
98.50001026232056,PKG000359,TLMD,7,A,3AB
98.50001026232056,PKG000360,TLMD,7,A,2
98.50001026232056,PKG000361,FDEG,7,A,FDEG
98.50001026232056,PKG000362,TLMD,7,A,1
98.50001026232056,PKG000363,FDEG,7,A,FDEG
98.50001026232056,PKG000364,USPS,7,A,USPS
98.50001026232056,PKG000365,TLMD,7,A,1
98.50001026232056,PKG000366,FDEG,7,A,FDEG
98.50001026232056,PKG000367,FDEG,7,A,FDEG
98.50001026232056,PKG000368,TLMD,7,A,2
98.50001026232056,PKG000369,UPSN,7,A,UPSN
98.50001026232056,PKG000370,UPSN,7,A,UPSN
98.50001026232056,PKG000371,TLMD,7,A,2
98.50001026232056,PKG000372,TLMD,7,A,2
98.50001026232056,PKG000373,USPS,7,A,USPS
98.50001026232056,PKG000374,TLMD,7,A,1
98.50001026232056,PKG000375,UPSN,7,A,UPSN
98.50001026232056,PKG000376,FDEG,7,A,FDEG
98.50001026232056,PKG000377,TLMD,7,A,1
98.50001026232056,PKG000378,TLMD,7,A,1
98.50001026232056,PKG000379,USPS,7,A,USPS
98.50001026232056,PKG000380,FDEG,7,A,FDEG
98.50001026232056,PKG000381,UPSN,7,A,UPSN
98.50001026232056,PKG000382,TLMD,7,A,2
98.50001026232056,PKG000383,TLMD,8,A,1
98.50001026232056,PKG000384,TLMD,8,A,2
98.50001026232056,PKG000385,USPS,8,A,USPS
98.50001026232056,PKG000386,UPSN,8,A,UPSN
98.50001026232056,PKG000387,FDEG,8,A,FDEG
98.50001026232056,PKG000388,FDEG,8,A,FDEG
98.50001026232056,PKG000389,TLMD,8,A,1
98.50001026232056,PKG000390,TLMD,8,A,2
98.50001026232056,PKG000391,USPS,8,A,USPS
98.50001026232056,PKG000392,TLMD,8,A,1
98.50001026232056,PKG000393,UPSN,8,A,UPSN
98.50001026232056,PKG000394,TLMD,8,A,1
98.50001026232056,PKG000395,TLMD,8,A,2
98.50001026232056,PKG000396,USPS,8,A,USPS
98.50001026232056,PKG000397,TLMD,8,A,1
98.50001026232056,PKG000398,TLMD,8,A,1
98.50001026232056,PKG000399,UPSN,8,A,UPSN
98.50001026232056,PKG000400,TLMD,8,A,1
98.50001026232056,PKG000401,TLMD,8,A,2
98.50001026232056,PKG000402,TLMD,8,A,1
98.50001026232056,PKG000403,TLMD,8,A,1
98.50001026232056,PKG000404,UPSN,8,A,UPSN
98.50001026232056,PKG000405,UPSN,8,A,UPSN
98.50001026232056,PKG000406,FDEG,8,A,FDEG
98.50001026232056,PKG000407,FDEG,8,A,FDEG
98.50001026232056,PKG000408,UPSN,8,A,UPSN
98.50001026232056,PKG000409,FDEG,8,A,FDEG
98.50001026232056,PKG000410,FDEG,8,A,FDEG
98.50001026232056,PKG000411,USPS,8,A,USPS
98.50001026232056,PKG000412,TLMD,8,A,1
98.50001026232056,PKG000413,USPS,8,A,USPS
98.50001026232056,PKG000414,TLMD,8,A,3AB
98.50001026232056,PKG000415,TLMD,8,A,3AB
98.50001026232056,PKG000416,FDEG,8,A,FDEG
98.50001026232056,PKG000417,TLMD,8,A,2
98.50001026232056,PKG000418,FDEG,8,A,FDEG
98.50001026232056,PKG000419,UPSN,8,A,UPSN
98.50001026232056,PKG000420,UPSN,8,A,UPSN
98.50001026232056,PKG000421,FDEG,8,A,FDEG
98.50001026232056,PKG000422,FDEG,8,A,FDEG
98.50001026232056,PKG000423,TLMD,8,A,1
98.50001026232056,PKG000424,UPSN,8,A,UPSN
98.50001026232056,PKG000425,FDEG,8,A,FDEG
98.50001026232056,PKG000426,UPSN,8,A,UPSN
98.50001026232056,PKG000427,USPS,8,A,USPS
98.50001026232056,PKG000428,UPSN,8,A,UPSN
98.50001026232056,PKG000429,TLMD,8,A,3AB
98.50001026232056,PKG000430,USPS,8,A,USPS
98.50001026232056,PKG000431,TLMD,8,A,2
98.50001026232056,PKG000432,FDEG,8,A,FDEG
98.50001026232056,PKG000433,USPS,8,A,USPS
98.50001026232056,PKG000434,TLMD,8,A,1
98.50001026232056,PKG000435,USPS,8,A,USPS
98.50001026232056,PKG000436,TLMD,8,A,2
98.50001026232056,PKG000437,TLMD,8,A,2
98.50001026232056,PKG000438,TLMD,8,A,1
98.50001026232056,PKG000439,TLMD,8,A,2
98.50001026232056,PKG000440,TLMD,8,A,2
98.50001026232056,PKG000441,USPS,8,A,USPS
98.50001026232056,PKG000442,FDEG,9,A,FDEG
98.50001026232056,PKG000443,UPSN,9,A,UPSN
98.50001026232056,PKG000444,USPS,9,A,USPS
98.50001026232056,PKG000445,TLMD,9,A,3AB
98.50001026232056,PKG000446,UPSN,9,A,UPSN
98.50001026232056,PKG000447,TLMD,9,A,2
98.50001026232056,PKG000448,TLMD,9,A,2
98.50001026232056,PKG000449,USPS,9,A,USPS
98.50001026232056,PKG000450,TLMD,9,A,1
98.50001026232056,PKG000451,TLMD,9,A,1
98.50001026232056,PKG000452,USPS,9,A,USPS
98.50001026232056,PKG000453,UPSN,9,A,UPSN
98.50001026232056,PKG000454,TLMD,9,A,2
98.50001026232056,PKG000455,USPS,9,A,USPS
98.50001026232056,PKG000456,TLMD,9,A,1
98.50001026232056,PKG000457,TLMD,9,A,1
98.50001026232056,PKG000458,TLMD,9,A,2
98.50001026232056,PKG000459,USPS,9,A,USPS
98.50001026232056,PKG000460,USPS,9,A,USPS
98.50001026232056,PKG000461,UPSN,9,A,UPSN
98.50001026232056,PKG000462,UPSN,9,A,UPSN
98.50001026232056,PKG000463,USPS,9,A,USPS
98.50001026232056,PKG000464,UPSN,9,A,UPSN
98.50001026232056,PKG000465,FDEG,9,A,FDEG
98.50001026232056,PKG000466,UPSN,9,A,UPSN
98.50001026232056,PKG000467,UPSN,9,A,UPSN
98.50001026232056,PKG000468,FDEG,9,A,FDEG
98.50001026232056,PKG000469,USPS,9,A,USPS
98.50001026232056,PKG000470,TLMD,9,A,1
98.50001026232056,PKG000471,TLMD,9,A,2
98.50001026232056,PKG000472,UPSN,9,A,UPSN
98.50001026232056,PKG000473,UPSN,9,A,UPSN
98.50001026232056,PKG000474,UPSN,9,A,UPSN
98.50001026232056,PKG000475,TLMD,9,A,3AB
98.50001026232056,PKG000476,TLMD,9,A,1
98.50001026232056,PKG000477,FDEG,9,A,FDEG
98.50001026232056,PKG000478,TLMD,9,A,2
98.50001026232056,PKG000479,TLMD,9,A,1
98.50001026232056,PKG000480,TLMD,9,A,1
98.50001026232056,PKG000481,TLMD,9,A,2
98.50001026232056,PKG000482,TLMD,9,A,1
98.50001026232056,PKG000483,FDEG,9,A,FDEG
98.50001026232056,PKG000484,TLMD,9,A,1
98.50001026232056,PKG000485,USPS,9,A,USPS
98.50001026232056,PKG000486,TLMD,9,A,1
98.50001026232056,PKG000487,UPSN,9,A,UPSN
98.50001026232056,PKG000488,TLMD,9,A,1
98.50001026232056,PKG000489,TLMD,9,A,2
98.50001026232056,PKG000490,TLMD,9,A,3AB
98.50001026232056,PKG000491,TLMD,10,A,1
98.50001026232056,PKG000492,UPSN,10,A,UPSN
98.50001026232056,PKG000493,UPSN,10,A,UPSN
98.50001026232056,PKG000494,FDEG,10,A,FDEG
98.50001026232056,PKG000495,USPS,10,A,USPS
98.50001026232056,PKG000496,TLMD,10,A,1
98.50001026232056,PKG000497,FDEG,10,A,FDEG
98.50001026232056,PKG000498,UPSN,10,A,UPSN
98.50001026232056,PKG000499,USPS,10,A,USPS
98.50001026232056,PKG000500,USPS,10,A,USPS
98.50001026232056,PKG000501,UPSN,10,A,UPSN
98.50001026232056,PKG000502,FDEG,10,A,FDEG
98.50001026232056,PKG000503,UPSN,10,A,UPSN
98.50001026232056,PKG000504,FDEG,10,A,FDEG
98.50001026232056,PKG000505,TLMD,10,A,2
98.50001026232056,PKG000506,TLMD,10,A,1
98.50001026232056,PKG000507,USPS,10,A,USPS
98.50001026232056,PKG000508,UPSN,10,A,UPSN
98.50001026232056,PKG000509,USPS,10,A,USPS
98.50001026232056,PKG000510,USPS,10,A,USPS
98.50001026232056,PKG000511,USPS,10,A,USPS
98.50001026232056,PKG000512,USPS,10,A,USPS
98.50001026232056,PKG000513,UPSN,10,A,UPSN
98.50001026232056,PKG000514,TLMD,10,A,1
98.50001026232056,PKG000515,USPS,10,A,USPS
98.50001026232056,PKG000516,FDEG,10,A,FDEG
98.50001026232056,PKG000517,UPSN,10,A,UPSN
98.50001026232056,PKG000518,FDEG,10,A,FDEG
98.50001026232056,PKG000519,TLMD,10,A,1
98.50001026232056,PKG000520,USPS,10,A,USPS
98.50001026232056,PKG000521,UPSN,10,A,UPSN
98.50001026232056,PKG000522,TLMD,10,A,1
98.50001026232056,PKG000523,UPSN,10,A,UPSN
98.50001026232056,PKG000524,UPSN,10,A,UPSN
98.50001026232056,PKG000525,TLMD,10,A,2
98.50001026232056,PKG000526,TLMD,10,A,2
98.50001026232056,PKG000527,UPSN,10,A,UPSN
