,pkg_received_utc_ts,package_tracking_number,scac,Pallet,Linehaul,Partition
100,30.056479426834382,PKG000101,TLMD,2,A,1
101,30.056479426834382,PKG000102,FDEG,2,A,FDEG
102,30.056479426834382,PKG000103,TLMD,2,A,1
103,30.056479426834382,PKG000104,TLMD,2,A,1
104,30.056479426834382,PKG000105,TLMD,2,A,2
105,30.056479426834382,PKG000106,TLMD,2,A,1
106,30.056479426834382,PKG000107,USPS,2,A,USPS
107,30.056479426834382,PKG000108,TLMD,2,A,2
108,30.056479426834382,PKG000109,TLMD,2,A,3AB
109,30.056479426834382,PKG000110,TLMD,2,A,3AB
110,30.056479426834382,PKG000111,USPS,2,A,USPS
111,30.056479426834382,PKG000112,TLMD,2,A,2
112,30.056479426834382,PKG000113,TLMD,2,A,2
113,30.056479426834382,PKG000114,TLMD,3,A,2
114,30.056479426834382,PKG000115,TLMD,3,A,1
115,30.056479426834382,PKG000116,TLMD,3,A,2
116,30.056479426834382,PKG000117,TLMD,3,A,1
117,30.056479426834382,PKG000118,TLMD,3,A,2
118,30.056479426834382,PKG000119,TLMD,3,A,3AB
119,30.056479426834382,PKG000120,FDEG,3,A,FDEG
120,30.056479426834382,PKG000121,TLMD,3,A,1
121,30.056479426834382,PKG000122,USPS,3,A,USPS
122,30.056479426834382,PKG000123,TLMD,3,A,2
123,30.056479426834382,PKG000124,UPSN,3,A,UPSN
124,30.056479426834382,PKG000125,TLMD,3,A,3AB
125,30.056479426834382,PKG000126,TLMD,3,A,1
126,30.056479426834382,PKG000127,TLMD,3,A,1
127,30.056479426834382,PKG000128,TLMD,3,A,1
128,30.056479426834382,PKG000129,USPS,3,A,USPS
129,30.056479426834382,PKG000130,TLMD,3,A,3AB
130,30.056479426834382,PKG000131,USPS,3,A,USPS
131,30.056479426834382,PKG000132,USPS,3,A,USPS
132,30.056479426834382,PKG000133,USPS,3,A,USPS
133,30.056479426834382,PKG000134,TLMD,3,A,1
134,30.056479426834382,PKG000135,FDEG,3,A,FDEG
135,30.056479426834382,PKG000136,UPSN,3,A,UPSN
136,30.056479426834382,PKG000137,TLMD,3,A,1
137,30.056479426834382,PKG000138,TLMD,3,A,1
138,30.056479426834382,PKG000139,TLMD,3,A,3AB
139,30.056479426834382,PKG000140,TLMD,3,A,3AB
140,30.056479426834382,PKG000141,TLMD,3,A,2
141,30.056479426834382,PKG000142,TLMD,3,A,3AB
142,30.056479426834382,PKG000143,TLMD,3,A,3AB
143,30.056479426834382,PKG000144,FDEG,3,A,FDEG
144,30.056479426834382,PKG000145,TLMD,3,A,2
145,30.056479426834382,PKG000146,USPS,3,A,USPS
146,30.056479426834382,PKG000147,TLMD,3,A,2
147,30.056479426834382,PKG000148,TLMD,3,A,3AB
148,30.056479426834382,PKG000149,TLMD,3,A,3AB
149,30.056479426834382,PKG000150,TLMD,3,A,1
150,30.056479426834382,PKG000151,TLMD,3,A,1
151,30.056479426834382,PKG000152,TLMD,3,A,3AB
152,30.056479426834382,PKG000153,TLMD,3,A,3AB
153,30.056479426834382,PKG000154,UPSN,3,A,UPSN
154,30.056479426834382,PKG000155,TLMD,3,A,2
155,30.056479426834382,PKG000156,TLMD,3,A,1
156,30.056479426834382,PKG000157,USPS,3,A,USPS
157,30.056479426834382,PKG000158,FDEG,3,A,FDEG
158,30.056479426834382,PKG000159,TLMD,3,A,1
159,30.056479426834382,PKG000160,TLMD,3,A,3AB
160,30.056479426834382,PKG000161,TLMD,3,A,2
161,30.056479426834382,PKG000162,TLMD,3,A,3AB
162,30.056479426834382,PKG000163,TLMD,3,A,1
163,30.056479426834382,PKG000164,TLMD,3,A,3AB
164,30.056479426834382,PKG000165,TLMD,3,A,1
165,30.056479426834382,PKG000166,TLMD,3,A,1
166,30.056479426834382,PKG000167,TLMD,3,A,2
167,30.056479426834382,PKG000168,FDEG,3,A,FDEG
168,30.056479426834382,PKG000169,FDEG,3,A,FDEG
169,30.056479426834382,PKG000170,TLMD,3,A,2
170,30.056479426834382,PKG000171,TLMD,4,A,1
171,30.056479426834382,PKG000172,TLMD,4,A,1
172,30.056479426834382,PKG000173,FDEG,4,A,FDEG
173,30.056479426834382,PKG000174,TLMD,4,A,1
174,30.056479426834382,PKG000175,FDEG,4,A,FDEG
175,30.056479426834382,PKG000176,TLMD,4,A,3AB
176,30.056479426834382,PKG000177,TLMD,4,A,1
177,30.056479426834382,PKG000178,TLMD,4,A,2
178,30.056479426834382,PKG000179,TLMD,4,A,1
179,30.056479426834382,PKG000180,TLMD,4,A,2
180,30.056479426834382,PKG000181,TLMD,4,A,3AB
181,30.056479426834382,PKG000182,TLMD,4,A,1
182,30.056479426834382,PKG000183,FDEG,4,A,FDEG
183,30.056479426834382,PKG000184,TLMD,4,A,3AB
184,30.056479426834382,PKG000185,TLMD,4,A,1
185,30.056479426834382,PKG000186,TLMD,4,A,2
186,30.056479426834382,PKG000187,TLMD,4,A,2
187,30.056479426834382,PKG000188,FDEG,4,A,FDEG
188,30.056479426834382,PKG000189,TLMD,4,A,1
189,30.056479426834382,PKG000190,USPS,4,A,USPS
190,30.056479426834382,PKG000191,TLMD,4,A,3AB
191,30.056479426834382,PKG000192,FDEG,4,A,FDEG
192,30.056479426834382,PKG000193,TLMD,4,A,2
193,30.056479426834382,PKG000194,TLMD,4,A,3AB
194,30.056479426834382,PKG000195,TLMD,4,A,2
195,30.056479426834382,PKG000196,USPS,4,A,USPS
196,30.056479426834382,PKG000197,TLMD,4,A,3AB
197,30.056479426834382,PKG000198,FDEG,4,A,FDEG
198,30.056479426834382,PKG000199,TLMD,4,A,3AB
199,30.056479426834382,PKG000200,FDEG,4,A,FDEG
200,30.056479426834382,PKG000201,FDEG,4,A,FDEG
201,30.056479426834382,PKG000202,TLMD,4,A,2
202,30.056479426834382,PKG000203,TLMD,4,A,1
203,30.056479426834382,PKG000204,USPS,4,A,USPS
204,30.056479426834382,PKG000205,TLMD,4,A,3AB
205,30.056479426834382,PKG000206,USPS,4,A,USPS
206,30.056479426834382,PKG000207,FDEG,4,A,FDEG
207,30.056479426834382,PKG000208,TLMD,4,A,1
208,30.056479426834382,PKG000209,FDEG,4,A,FDEG
209,30.056479426834382,PKG000210,TLMD,4,A,1
210,30.056479426834382,PKG000211,FDEG,4,A,FDEG
211,30.056479426834382,PKG000212,FDEG,4,A,FDEG
212,30.056479426834382,PKG000213,USPS,4,A,USPS
213,30.056479426834382,PKG000214,TLMD,4,A,1
214,30.056479426834382,PKG000215,USPS,4,A,USPS
215,30.056479426834382,PKG000216,TLMD,4,A,2
216,30.056479426834382,PKG000217,TLMD,4,A,1
217,30.056479426834382,PKG000218,USPS,4,A,USPS
218,30.056479426834382,PKG000219,TLMD,4,A,3AB
219,30.056479426834382,PKG000220,TLMD,4,A,2
220,30.056479426834382,PKG000221,TLMD,4,A,2
221,30.056479426834382,PKG000222,USPS,4,A,USPS
222,30.056479426834382,PKG000223,TLMD,4,A,2
223,30.056479426834382,PKG000224,FDEG,4,A,FDEG
224,30.056479426834382,PKG000225,TLMD,4,A,1
225,30.056479426834382,PKG000226,TLMD,5,A,2
226,30.056479426834382,PKG000227,TLMD,5,A,2
227,30.056479426834382,PKG000228,TLMD,5,A,3AB
228,30.056479426834382,PKG000229,TLMD,5,A,2
229,30.056479426834382,PKG000230,TLMD,5,A,1
230,30.056479426834382,PKG000231,TLMD,5,A,3AB
231,30.056479426834382,PKG000232,FDEG,5,A,FDEG
232,30.056479426834382,PKG000233,FDEG,5,A,FDEG
233,30.056479426834382,PKG000234,TLMD,5,A,1
234,30.056479426834382,PKG000235,TLMD,5,A,1
235,30.056479426834382,PKG000236,TLMD,5,A,1
236,30.056479426834382,PKG000237,TLMD,5,A,1
237,30.056479426834382,PKG000238,FDEG,5,A,FDEG
238,30.056479426834382,PKG000239,TLMD,5,A,1
239,30.056479426834382,PKG000240,TLMD,5,A,3AB
240,30.056479426834382,PKG000241,FDEG,5,A,FDEG
241,30.056479426834382,PKG000242,TLMD,5,A,2
242,30.056479426834382,PKG000243,TLMD,5,A,1
243,30.056479426834382,PKG000244,USPS,5,A,USPS
244,30.056479426834382,PKG000245,TLMD,5,A,3AB
245,30.056479426834382,PKG000246,TLMD,5,A,1
246,30.056479426834382,PKG000247,USPS,5,A,USPS
247,30.056479426834382,PKG000248,USPS,5,A,USPS
248,30.056479426834382,PKG000249,TLMD,5,A,1
249,30.056479426834382,PKG000250,USPS,5,A,USPS
250,30.056479426834382,PKG000251,UPSN,5,A,UPSN
251,30.056479426834382,PKG000252,FDEG,5,A,FDEG
252,30.056479426834382,PKG000253,USPS,5,A,USPS
253,30.056479426834382,PKG000254,TLMD,5,A,3AB
254,30.056479426834382,PKG000255,TLMD,5,A,2
255,30.056479426834382,PKG000256,USPS,5,A,USPS
256,30.056479426834382,PKG000257,TLMD,5,A,3AB
257,30.056479426834382,PKG000258,TLMD,5,A,1
258,30.056479426834382,PKG000259,USPS,5,A,USPS
259,30.056479426834382,PKG000260,TLMD,5,A,1
260,30.056479426834382,PKG000261,TLMD,5,A,3AB
261,30.056479426834382,PKG000262,TLMD,5,A,3AB
262,30.056479426834382,PKG000263,TLMD,5,A,2
263,30.056479426834382,PKG000264,TLMD,5,A,2
264,30.056479426834382,PKG000265,USPS,5,A,USPS
265,30.056479426834382,PKG000266,TLMD,5,A,2
266,30.056479426834382,PKG000267,TLMD,5,A,2
267,30.056479426834382,PKG000268,USPS,5,A,USPS
268,30.056479426834382,PKG000269,USPS,5,A,USPS
269,30.056479426834382,PKG000270,TLMD,5,A,3AB
270,30.056479426834382,PKG000271,TLMD,5,A,3AB
271,30.056479426834382,PKG000272,USPS,5,A,USPS
272,30.056479426834382,PKG000273,TLMD,5,A,2
273,30.056479426834382,PKG000274,TLMD,5,A,3AB
274,30.056479426834382,PKG000275,TLMD,5,A,1
275,30.056479426834382,PKG000276,TLMD,5,A,1
276,30.056479426834382,PKG000277,TLMD,5,A,2
277,30.056479426834382,PKG000278,TLMD,5,A,1
278,30.056479426834382,PKG000279,FDEG,6,A,FDEG
279,30.056479426834382,PKG000280,UPSN,6,A,UPSN
280,30.056479426834382,PKG000281,TLMD,6,A,1
281,30.056479426834382,PKG000282,TLMD,6,A,1
282,30.056479426834382,PKG000283,FDEG,6,A,FDEG
283,30.056479426834382,PKG000284,TLMD,6,A,1
284,30.056479426834382,PKG000285,TLMD,6,A,2
285,30.056479426834382,PKG000286,TLMD,6,A,2
286,30.056479426834382,PKG000287,USPS,6,A,USPS
287,30.056479426834382,PKG000288,USPS,6,A,USPS
288,30.056479426834382,PKG000289,FDEG,6,A,FDEG
289,30.056479426834382,PKG000290,TLMD,6,A,1
290,30.056479426834382,PKG000291,UPSN,6,A,UPSN
291,30.056479426834382,PKG000292,FDEG,6,A,FDEG
292,30.056479426834382,PKG000293,USPS,6,A,USPS
293,30.056479426834382,PKG000294,USPS,6,A,USPS
294,30.056479426834382,PKG000295,USPS,6,A,USPS
295,30.056479426834382,PKG000296,USPS,6,A,USPS
296,30.056479426834382,PKG000297,UPSN,6,A,UPSN
297,30.056479426834382,PKG000298,FDEG,6,A,FDEG
298,30.056479426834382,PKG000299,TLMD,6,A,2
299,30.056479426834382,PKG000300,USPS,6,A,USPS
300,30.056479426834382,PKG000301,TLMD,6,A,2
301,30.056479426834382,PKG000302,TLMD,6,A,1
302,30.056479426834382,PKG000303,FDEG,6,A,FDEG
303,30.056479426834382,PKG000304,TLMD,6,A,1
304,30.056479426834382,PKG000305,TLMD,6,A,2
305,30.056479426834382,PKG000306,TLMD,6,A,1
306,30.056479426834382,PKG000307,TLMD,6,A,2
307,30.056479426834382,PKG000308,TLMD,6,A,1
308,30.056479426834382,PKG000309,TLMD,6,A,1
309,30.056479426834382,PKG000310,UPSN,6,A,UPSN
310,30.056479426834382,PKG000311,USPS,6,A,USPS
311,30.056479426834382,PKG000312,TLMD,6,A,2
312,30.056479426834382,PKG000313,TLMD,6,A,2
313,30.056479426834382,PKG000314,USPS,6,A,USPS
314,30.056479426834382,PKG000315,TLMD,6,A,1
315,30.056479426834382,PKG000316,TLMD,6,A,1
316,30.056479426834382,PKG000317,TLMD,6,A,1
317,30.056479426834382,PKG000318,TLMD,6,A,3AB
318,30.056479426834382,PKG000319,USPS,6,A,USPS
319,30.056479426834382,PKG000320,TLMD,6,A,2
320,30.056479426834382,PKG000321,TLMD,6,A,3AB
321,30.056479426834382,PKG000322,TLMD,6,A,3AB
322,30.056479426834382,PKG000323,TLMD,6,A,3AB
323,30.056479426834382,PKG000324,TLMD,6,A,1
324,30.056479426834382,PKG000325,TLMD,6,A,2
325,30.056479426834382,PKG000326,USPS,6,A,USPS
326,30.056479426834382,PKG000327,FDEG,6,A,FDEG
327,30.056479426834382,PKG000328,TLMD,6,A,2
328,30.056479426834382,PKG000329,UPSN,6,A,UPSN
329,30.056479426834382,PKG000330,TLMD,6,A,1
330,30.056479426834382,PKG000331,TLMD,6,A,3AB
331,30.056479426834382,PKG000332,UPSN,6,A,UPSN
332,30.056479426834382,PKG000333,TLMD,6,A,1
333,30.056479426834382,PKG000334,TLMD,7,A,3AB
334,30.056479426834382,PKG000335,TLMD,7,A,3AB
335,30.056479426834382,PKG000336,TLMD,7,A,2
336,30.056479426834382,PKG000337,TLMD,7,A,1
337,30.056479426834382,PKG000338,UPSN,7,A,UPSN
338,30.056479426834382,PKG000339,UPSN,7,A,UPSN
339,30.056479426834382,PKG000340,TLMD,7,A,2
340,30.056479426834382,PKG000341,USPS,7,A,USPS
341,30.056479426834382,PKG000342,USPS,7,A,USPS
342,30.056479426834382,PKG000343,TLMD,7,A,1
343,30.056479426834382,PKG000344,USPS,7,A,USPS
344,30.056479426834382,PKG000345,TLMD,7,A,3AB
345,30.056479426834382,PKG000346,TLMD,7,A,2
346,30.056479426834382,PKG000347,FDEG,7,A,FDEG
347,30.056479426834382,PKG000348,TLMD,7,A,2
348,30.056479426834382,PKG000349,TLMD,7,A,1
349,30.056479426834382,PKG000350,TLMD,7,A,3AB
350,30.056479426834382,PKG000351,TLMD,7,A,1
351,30.056479426834382,PKG000352,UPSN,7,A,UPSN
352,30.056479426834382,PKG000353,TLMD,7,A,3AB
353,30.056479426834382,PKG000354,TLMD,7,A,1
354,30.056479426834382,PKG000355,TLMD,7,A,1
355,30.056479426834382,PKG000356,TLMD,7,A,1
356,30.056479426834382,PKG000357,TLMD,7,A,2
357,30.056479426834382,PKG000358,FDEG,7,A,FDEG
358,30.056479426834382,PKG000359,TLMD,7,A,2
359,30.056479426834382,PKG000360,TLMD,7,A,1
360,30.056479426834382,PKG000361,UPSN,7,A,UPSN
361,30.056479426834382,PKG000362,UPSN,7,A,UPSN
362,30.056479426834382,PKG000363,USPS,7,A,USPS
363,30.056479426834382,PKG000364,TLMD,7,A,1
364,30.056479426834382,PKG000365,TLMD,7,A,3AB
365,30.056479426834382,PKG000366,UPSN,7,A,UPSN
366,30.056479426834382,PKG000367,TLMD,7,A,3AB
367,30.056479426834382,PKG000368,TLMD,7,A,3AB
368,30.056479426834382,PKG000369,FDE,7,A,FDE
369,30.056479426834382,PKG000370,TLMD,7,A,3AB
370,30.056479426834382,PKG000371,TLMD,7,A,1
371,30.056479426834382,PKG000372,UPSN,7,A,UPSN
372,30.056479426834382,PKG000373,TLMD,7,A,2
373,30.056479426834382,PKG000374,FDEG,7,A,FDEG
374,30.056479426834382,PKG000375,USPS,7,A,USPS
375,30.056479426834382,PKG000376,FDEG,7,A,FDEG
376,30.056479426834382,PKG000377,TLMD,7,A,1
377,30.056479426834382,PKG000378,TLMD,7,A,2
378,30.056479426834382,PKG000379,USPS,7,A,USPS
379,30.056479426834382,PKG000380,TLMD,7,A,1
380,30.056479426834382,PKG000381,UPSN,7,A,UPSN
381,30.056479426834382,PKG000382,FDEG,7,A,FDEG
382,30.056479426834382,PKG000383,USPS,7,A,USPS
383,30.056479426834382,PKG000384,USPS,7,A,USPS
384,30.056479426834382,PKG000385,TLMD,7,A,2
385,30.056479426834382,PKG000386,TLMD,7,A,1
386,30.056479426834382,PKG000387,TLMD,7,A,2
387,30.056479426834382,PKG000388,USPS,7,A,USPS
388,30.056479426834382,PKG000389,UPSN,7,A,UPSN
389,30.056479426834382,PKG000390,USPS,7,A,USPS
390,30.056479426834382,PKG000391,TLMD,7,A,3AB
391,30.056479426834382,PKG000392,TLMD,7,A,1
392,30.056479426834382,PKG000393,FDEG,7,A,FDEG
393,30.056479426834382,PKG000394,USPS,7,A,USPS
394,30.056479426834382,PKG000395,USPS,7,A,USPS
395,30.056479426834382,PKG000396,TLMD,7,A,2
396,30.056479426834382,PKG000397,TLMD,7,A,1
397,30.056479426834382,PKG000398,TLMD,8,A,1
398,30.056479426834382,PKG000399,TLMD,8,A,2
399,30.056479426834382,PKG000400,TLMD,8,A,2
400,30.056479426834382,PKG000401,TLMD,8,A,1
401,30.056479426834382,PKG000402,TLMD,8,A,1
402,30.056479426834382,PKG000403,USPS,8,A,USPS
403,30.056479426834382,PKG000404,TLMD,8,A,3AB
404,30.056479426834382,PKG000405,USPS,8,A,USPS
405,30.056479426834382,PKG000406,TLMD,8,A,3AB
406,30.056479426834382,PKG000407,UPSN,8,A,UPSN
407,30.056479426834382,PKG000408,TLMD,8,A,3AB
408,30.056479426834382,PKG000409,USPS,8,A,USPS
409,30.056479426834382,PKG000410,USPS,8,A,USPS
410,30.056479426834382,PKG000411,USPS,8,A,USPS
411,30.056479426834382,PKG000412,TLMD,8,A,2
412,30.056479426834382,PKG000413,TLMD,8,A,1
413,30.056479426834382,PKG000414,FDEG,8,A,FDEG
414,30.056479426834382,PKG000415,USPS,8,A,USPS
415,30.056479426834382,PKG000416,FDE,8,A,FDE
416,30.056479426834382,PKG000417,TLMD,8,A,2
417,30.056479426834382,PKG000418,UPSN,8,A,UPSN
418,30.056479426834382,PKG000419,UPSN,8,A,UPSN
419,30.056479426834382,PKG000420,TLMD,8,A,2
420,30.056479426834382,PKG000421,TLMD,8,A,1
421,30.056479426834382,PKG000422,USPS,8,A,USPS
422,30.056479426834382,PKG000423,TLMD,8,A,2
423,30.056479426834382,PKG000424,FDEG,8,A,FDEG
424,30.056479426834382,PKG000425,TLMD,8,A,1
425,30.056479426834382,PKG000426,TLMD,8,A,1
426,30.056479426834382,PKG000427,FDE,8,A,FDE
427,30.056479426834382,PKG000428,TLMD,8,A,2
428,30.056479426834382,PKG000429,UPSN,8,A,UPSN
429,30.056479426834382,PKG000430,TLMD,8,A,1
430,30.056479426834382,PKG000431,TLMD,8,A,2
431,30.056479426834382,PKG000432,TLMD,8,A,3AB
432,30.056479426834382,PKG000433,TLMD,8,A,1
433,30.056479426834382,PKG000434,TLMD,8,A,1
434,30.056479426834382,PKG000435,USPS,8,A,USPS
435,30.056479426834382,PKG000436,UPSN,8,A,UPSN
436,30.056479426834382,PKG000437,FDEG,8,A,FDEG
437,30.056479426834382,PKG000438,USPS,8,A,USPS
438,30.056479426834382,PKG000439,USPS,8,A,USPS
439,30.056479426834382,PKG000440,TLMD,8,A,3AB
440,30.056479426834382,PKG000441,TLMD,8,A,1
441,30.056479426834382,PKG000442,TLMD,8,A,2
442,30.056479426834382,PKG000443,TLMD,8,A,2
443,30.056479426834382,PKG000444,TLMD,8,A,1
444,30.056479426834382,PKG000445,TLMD,8,A,1
445,30.056479426834382,PKG000446,TLMD,8,A,1
446,30.056479426834382,PKG000447,USPS,8,A,USPS
447,30.056479426834382,PKG000448,TLMD,8,A,1
448,30.056479426834382,PKG000449,TLMD,8,A,1
449,30.056479426834382,PKG000450,TLMD,9,A,2
450,30.056479426834382,PKG000451,TLMD,9,A,3AB
451,30.056479426834382,PKG000452,TLMD,9,A,2
452,30.056479426834382,PKG000453,TLMD,9,A,1
453,30.056479426834382,PKG000454,TLMD,9,A,1
454,30.056479426834382,PKG000455,TLMD,9,A,1
455,30.056479426834382,PKG000456,TLMD,9,A,1
456,30.056479426834382,PKG000457,USPS,9,A,USPS
457,30.056479426834382,PKG000458,TLMD,9,A,1
458,30.056479426834382,PKG000459,USPS,9,A,USPS
459,30.056479426834382,PKG000460,TLMD,9,A,1
460,30.056479426834382,PKG000461,TLMD,9,A,1
461,30.056479426834382,PKG000462,UPSN,9,A,UPSN
462,30.056479426834382,PKG000463,FDEG,9,A,FDEG
463,30.056479426834382,PKG000464,TLMD,9,A,3AB
464,30.056479426834382,PKG000465,TLMD,9,A,1
465,30.056479426834382,PKG000466,USPS,9,A,USPS
466,30.056479426834382,PKG000467,FDEG,9,A,FDEG
467,30.056479426834382,PKG000468,TLMD,9,A,2
468,30.056479426834382,PKG000469,USPS,9,A,USPS
469,30.056479426834382,PKG000470,FDEG,9,A,FDEG
470,30.056479426834382,PKG000471,USPS,9,A,USPS
471,30.056479426834382,PKG000472,TLMD,9,A,1
472,30.056479426834382,PKG000473,TLMD,9,A,2
473,30.056479426834382,PKG000474,TLMD,9,A,2
474,30.056479426834382,PKG000475,UPSN,9,A,UPSN
475,30.056479426834382,PKG000476,TLMD,9,A,1
476,30.056479426834382,PKG000477,TLMD,9,A,1
477,30.056479426834382,PKG000478,TLMD,9,A,3AB
478,30.056479426834382,PKG000479,FDEG,9,A,FDEG
479,30.056479426834382,PKG000480,TLMD,9,A,1
480,30.056479426834382,PKG000481,UPSN,9,A,UPSN
481,30.056479426834382,PKG000482,FDEG,9,A,FDEG
482,30.056479426834382,PKG000483,TLMD,9,A,2
483,30.056479426834382,PKG000484,FDEG,9,A,FDEG
484,30.056479426834382,PKG000485,TLMD,9,A,2
485,30.056479426834382,PKG000486,TLMD,9,A,2
486,30.056479426834382,PKG000487,TLMD,9,A,1
487,30.056479426834382,PKG000488,TLMD,9,A,2
488,30.056479426834382,PKG000489,TLMD,9,A,2
489,30.056479426834382,PKG000490,FDEG,9,A,FDEG
490,30.056479426834382,PKG000491,TLMD,9,A,1
491,30.056479426834382,PKG000492,TLMD,9,A,1
492,30.056479426834382,PKG000493,UPSN,9,A,UPSN
493,30.056479426834382,PKG000494,TLMD,9,A,2
494,30.056479426834382,PKG000495,TLMD,9,A,1
495,30.056479426834382,PKG000496,FDEG,9,A,FDEG
