Pallet,num_packages,earliest_arrival,packages,linehaul
41,59,161.48938808661543,"[('PKG002219', 'TLMD', '1'), ('PKG002220', 'USPS', 'USPS'), ('PKG002221', 'TLMD', '1'), ('PKG002222', 'FDEG', 'FDEG'), ('PKG002223', 'USPS', 'USPS'), ('PKG002224', 'USPS', 'USPS'), ('PKG002225', 'TLMD', '3AB'), ('PKG002226', 'TLMD', '2'), ('PKG002227', 'UPSN', 'UPSN'), ('PKG002228', 'USPS', 'USPS'), ('PKG002229', 'USPS', 'USPS'), ('PKG002230', 'FDEG', 'FDEG'), ('PKG002231', 'TLMD', '1'), ('PKG002232', 'UPSN', 'UPSN'), ('PKG002233', 'USPS', 'USPS'), ('PKG002234', 'USPS', 'USPS'), ('PKG002235', 'USPS', 'USPS'), ('PKG002236', 'UPSN', 'UPSN'), ('PKG002237', 'USPS', 'USPS'), ('PKG002238', 'TLMD', '2'), ('PKG002239', 'UPSN', 'UPSN'), ('PKG002240', 'USPS', 'USPS'), ('PKG002241', 'FDEG', 'FDEG'), ('PKG002242', 'UPSN', 'UPSN'), ('PKG002243', 'UPSN', 'UPSN'), ('PKG002244', 'UPSN', 'UPSN'), ('PKG002245', 'TLMD', '2'), ('PKG002246', 'FDEG', 'FDEG'), ('PKG002247', 'TLMD', '2'), ('PKG002248', 'TLMD', '1'), ('PKG002249', 'USPS', 'USPS'), ('PKG002250', 'TLMD', '1'), ('PKG002251', 'TLMD', '3AB'), ('PKG002252', 'FDEG', 'FDEG'), ('PKG002253', 'TLMD', '3AB'), ('PKG002254', 'FDEG', 'FDEG'), ('PKG002255', 'TLMD', '1'), ('PKG002256', 'TLMD', '1'), ('PKG002257', 'UPSN', 'UPSN'), ('PKG002258', 'FDEG', 'FDEG'), ('PKG002259', 'TLMD', '1'), ('PKG002260', 'FDEG', 'FDEG'), ('PKG002261', 'TLMD', '2'), ('PKG002262', 'FDEG', 'FDEG'), ('PKG002263', 'TLMD', '2'), ('PKG002264', 'UPSN', 'UPSN'), ('PKG002265', 'USPS', 'USPS'), ('PKG002266', 'USPS', 'USPS'), ('PKG002267', 'TLMD', '1'), ('PKG002268', 'UPSN', 'UPSN'), ('PKG002269', 'FDEG', 'FDEG'), ('PKG002270', 'UPSN', 'UPSN'), ('PKG002271', 'TLMD', '2'), ('PKG002272', 'USPS', 'USPS'), ('PKG002273', 'UPSN', 'UPSN'), ('PKG002274', 'TLMD', '1'), ('PKG002275', 'TLMD', '3AB'), ('PKG002276', 'UPSN', 'UPSN'), ('PKG002277', 'TLMD', '2')]",A
42,59,161.48938808661543,"[('PKG002278', 'TLMD', '3AB'), ('PKG002279', 'TLMD', '1'), ('PKG002280', 'USPS', 'USPS'), ('PKG002281', 'TLMD', '3AB'), ('PKG002282', 'UPSN', 'UPSN'), ('PKG002283', 'USPS', 'USPS'), ('PKG002284', 'USPS', 'USPS'), ('PKG002285', 'TLMD', '2'), ('PKG002286', 'FDEG', 'FDEG'), ('PKG002287', 'FDEG', 'FDEG'), ('PKG002288', 'TLMD', '2'), ('PKG002289', 'UPSN', 'UPSN'), ('PKG002290', 'UPSN', 'UPSN'), ('PKG002291', 'USPS', 'USPS'), ('PKG002292', 'UPSN', 'UPSN'), ('PKG002293', 'USPS', 'USPS'), ('PKG002294', 'TLMD', '1'), ('PKG002295', 'UPSN', 'UPSN'), ('PKG002296', 'FDEG', 'FDEG'), ('PKG002297', 'USPS', 'USPS'), ('PKG002298', 'TLMD', '2'), ('PKG002299', 'TLMD', '2'), ('PKG002300', 'TLMD', '2'), ('PKG002301', 'TLMD', '2'), ('PKG002302', 'FDEG', 'FDEG'), ('PKG002303', 'TLMD', '1'), ('PKG002304', 'USPS', 'USPS'), ('PKG002305', 'USPS', 'USPS'), ('PKG002306', 'FDEG', 'FDEG'), ('PKG002307', 'UPSN', 'UPSN'), ('PKG002308', 'USPS', 'USPS'), ('PKG002309', 'USPS', 'USPS'), ('PKG002310', 'USPS', 'USPS'), ('PKG002311', 'USPS', 'USPS'), ('PKG002312', 'TLMD', '2'), ('PKG002313', 'TLMD', '2'), ('PKG002314', 'UPSN', 'UPSN'), ('PKG002315', 'TLMD', '1'), ('PKG002316', 'TLMD', '1'), ('PKG002317', 'UPSN', 'UPSN'), ('PKG002318', 'TLMD', '2'), ('PKG002319', 'FDEG', 'FDEG'), ('PKG002320', 'TLMD', '2'), ('PKG002321', 'FDEG', 'FDEG'), ('PKG002322', 'USPS', 'USPS'), ('PKG002323', 'UPSN', 'UPSN'), ('PKG002324', 'TLMD', '1'), ('PKG002325', 'FDEG', 'FDEG'), ('PKG002326', 'FDEG', 'FDEG'), ('PKG002327', 'FDEG', 'FDEG'), ('PKG002328', 'UPSN', 'UPSN'), ('PKG002329', 'TLMD', '3AB'), ('PKG002330', 'TLMD', '1'), ('PKG002331', 'FDEG', 'FDEG'), ('PKG002332', 'USPS', 'USPS'), ('PKG002333', 'TLMD', '1'), ('PKG002334', 'TLMD', '1'), ('PKG002335', 'USPS', 'USPS'), ('PKG002336', 'FDEG', 'FDEG')]",A
43,60,161.48938808661543,"[('PKG002337', 'UPSN', 'UPSN'), ('PKG002338', 'USPS', 'USPS'), ('PKG002339', 'USPS', 'USPS'), ('PKG002340', 'FDEG', 'FDEG'), ('PKG002341', 'UPSN', 'UPSN'), ('PKG002342', 'USPS', 'USPS'), ('PKG002343', 'UPSN', 'UPSN'), ('PKG002344', 'UPSN', 'UPSN'), ('PKG002345', 'FDEG', 'FDEG'), ('PKG002346', 'UPSN', 'UPSN'), ('PKG002347', 'USPS', 'USPS'), ('PKG002348', 'USPS', 'USPS'), ('PKG002349', 'TLMD', '1'), ('PKG002350', 'UPSN', 'UPSN'), ('PKG002351', 'TLMD', '1'), ('PKG002352', 'UPSN', 'UPSN'), ('PKG002353', 'FDEG', 'FDEG'), ('PKG002354', 'USPS', 'USPS'), ('PKG002355', 'TLMD', '1'), ('PKG002356', 'USPS', 'USPS'), ('PKG002357', 'FDEG', 'FDEG'), ('PKG002358', 'FDEG', 'FDEG'), ('PKG002359', 'USPS', 'USPS'), ('PKG002360', 'USPS', 'USPS'), ('PKG002361', 'TLMD', '1'), ('PKG002362', 'USPS', 'USPS'), ('PKG002363', 'TLMD', '1'), ('PKG002364', 'USPS', 'USPS'), ('PKG002365', 'FDEG', 'FDEG'), ('PKG002366', 'UPSN', 'UPSN'), ('PKG002367', 'UPSN', 'UPSN'), ('PKG002368', 'UPSN', 'UPSN'), ('PKG002369', 'TLMD', '1'), ('PKG002370', 'TLMD', '3AB'), ('PKG002371', 'FDEG', 'FDEG'), ('PKG002372', 'FDEG', 'FDEG'), ('PKG002373', 'USPS', 'USPS'), ('PKG002374', 'USPS', 'USPS'), ('PKG002375', 'TLMD', '1'), ('PKG002376', 'TLMD', '1'), ('PKG002377', 'FDEG', 'FDEG'), ('PKG002378', 'FDEG', 'FDEG'), ('PKG002379', 'TLMD', '2'), ('PKG002380', 'TLMD', '1'), ('PKG002381', 'TLMD', '1'), ('PKG002382', 'UPSN', 'UPSN'), ('PKG002383', 'USPS', 'USPS'), ('PKG002384', 'FDEG', 'FDEG'), ('PKG002385', 'UPSN', 'UPSN'), ('PKG002386', 'USPS', 'USPS'), ('PKG002387', 'UPSN', 'UPSN'), ('PKG002388', 'USPS', 'USPS'), ('PKG002389', 'USPS', 'USPS'), ('PKG002390', 'USPS', 'USPS'), ('PKG002391', 'TLMD', '1'), ('PKG002392', 'TLMD', '2'), ('PKG002393', 'TLMD', '1'), ('PKG002394', 'UPSN', 'UPSN'), ('PKG002395', 'USPS', 'USPS'), ('PKG002396', 'TLMD', '1')]",A
44,67,161.48938808661543,"[('PKG002397', 'USPS', 'USPS'), ('PKG002398', 'UPSN', 'UPSN'), ('PKG002399', 'TLMD', '1'), ('PKG002400', 'TLMD', '1'), ('PKG002401', 'FDEG', 'FDEG'), ('PKG002402', 'UPSN', 'UPSN'), ('PKG002403', 'USPS', 'USPS'), ('PKG002404', 'USPS', 'USPS'), ('PKG002405', 'USPS', 'USPS'), ('PKG002406', 'USPS', 'USPS'), ('PKG002407', 'TLMD', '1'), ('PKG002408', 'TLMD', '3AB'), ('PKG002409', 'USPS', 'USPS'), ('PKG002410', 'USPS', 'USPS'), ('PKG002411', 'UPSN', 'UPSN'), ('PKG002412', 'UPSN', 'UPSN'), ('PKG002413', 'TLMD', '2'), ('PKG002414', 'TLMD', '3AB'), ('PKG002415', 'UPSN', 'UPSN'), ('PKG002416', 'USPS', 'USPS'), ('PKG002417', 'TLMD', '1'), ('PKG002418', 'TLMD', '2'), ('PKG002419', 'TLMD', '2'), ('PKG002420', 'USPS', 'USPS'), ('PKG002421', 'UPSN', 'UPSN'), ('PKG002422', 'TLMD', '2'), ('PKG002423', 'FDEG', 'FDEG'), ('PKG002424', 'TLMD', '2'), ('PKG002425', 'UPSN', 'UPSN'), ('PKG002426', 'FDEG', 'FDEG'), ('PKG002427', 'FDEG', 'FDEG'), ('PKG002428', 'USPS', 'USPS'), ('PKG002429', 'FDEG', 'FDEG'), ('PKG002430', 'USPS', 'USPS'), ('PKG002431', 'USPS', 'USPS'), ('PKG002432', 'UPSN', 'UPSN'), ('PKG002433', 'USPS', 'USPS'), ('PKG002434', 'TLMD', '3AB'), ('PKG002435', 'UPSN', 'UPSN'), ('PKG002436', 'UPSN', 'UPSN'), ('PKG002437', 'UPSN', 'UPSN'), ('PKG002438', 'TLMD', '2'), ('PKG002439', 'USPS', 'USPS'), ('PKG002440', 'TLMD', '2'), ('PKG002441', 'TLMD', '1'), ('PKG002442', 'TLMD', '1'), ('PKG002443', 'USPS', 'USPS'), ('PKG002444', 'FDEG', 'FDEG'), ('PKG002445', 'TLMD', '2'), ('PKG002446', 'UPSN', 'UPSN'), ('PKG002447', 'TLMD', '1'), ('PKG002448', 'USPS', 'USPS'), ('PKG002449', 'USPS', 'USPS'), ('PKG002450', 'TLMD', '2'), ('PKG002451', 'TLMD', '1'), ('PKG002452', 'FDEG', 'FDEG'), ('PKG002453', 'TLMD', '1'), ('PKG002454', 'UPSN', 'UPSN'), ('PKG002455', 'FDEG', 'FDEG'), ('PKG002456', 'USPS', 'USPS'), ('PKG002457', 'FDEG', 'FDEG'), ('PKG002458', 'TLMD', '1'), ('PKG002459', 'TLMD', '1'), ('PKG002460', 'USPS', 'USPS'), ('PKG002461', 'FDEG', 'FDEG'), ('PKG002462', 'UPSN', 'UPSN'), ('PKG002463', 'UPSN', 'UPSN')]",A
45,67,161.48938808661543,"[('PKG002464', 'UPSN', 'UPSN'), ('PKG002465', 'USPS', 'USPS'), ('PKG002466', 'USPS', 'USPS'), ('PKG002467', 'USPS', 'USPS'), ('PKG002468', 'TLMD', '2'), ('PKG002469', 'FDEG', 'FDEG'), ('PKG002470', 'TLMD', '3AB'), ('PKG002471', 'FDEG', 'FDEG'), ('PKG002472', 'TLMD', '2'), ('PKG002473', 'UPSN', 'UPSN'), ('PKG002474', 'USPS', 'USPS'), ('PKG002475', 'TLMD', '2'), ('PKG002476', 'USPS', 'USPS'), ('PKG002477', 'FDEG', 'FDEG'), ('PKG002478', 'USPS', 'USPS'), ('PKG002479', 'UPSN', 'UPSN'), ('PKG002480', 'TLMD', '1'), ('PKG002481', 'UPSN', 'UPSN'), ('PKG002482', 'TLMD', '2'), ('PKG002483', 'FDEG', 'FDEG'), ('PKG002484', 'UPSN', 'UPSN'), ('PKG002485', 'FDEG', 'FDEG'), ('PKG002486', 'TLMD', '3AB'), ('PKG002487', 'USPS', 'USPS'), ('PKG002488', 'TLMD', '2'), ('PKG002489', 'USPS', 'USPS'), ('PKG002490', 'FDEG', 'FDEG'), ('PKG002491', 'USPS', 'USPS'), ('PKG002492', 'TLMD', '2'), ('PKG002493', 'FDEG', 'FDEG'), ('PKG002494', 'FDEG', 'FDEG'), ('PKG002495', 'TLMD', '1'), ('PKG002496', 'UPSN', 'UPSN'), ('PKG002497', 'UPSN', 'UPSN'), ('PKG002498', 'USPS', 'USPS'), ('PKG002499', 'TLMD', '1'), ('PKG002500', 'FDEG', 'FDEG'), ('PKG002501', 'FDEG', 'FDEG'), ('PKG002502', 'TLMD', '1'), ('PKG002503', 'TLMD', '1'), ('PKG002504', 'TLMD', '1'), ('PKG002505', 'USPS', 'USPS'), ('PKG002506', 'UPSN', 'UPSN'), ('PKG002507', 'TLMD', '2'), ('PKG002508', 'FDEG', 'FDEG'), ('PKG002509', 'TLMD', '1'), ('PKG002510', 'USPS', 'USPS'), ('PKG002511', 'USPS', 'USPS'), ('PKG002512', 'TLMD', '2'), ('PKG002513', 'UPSN', 'UPSN'), ('PKG002514', 'UPSN', 'UPSN'), ('PKG002515', 'USPS', 'USPS'), ('PKG002516', 'USPS', 'USPS'), ('PKG002517', 'UPSN', 'UPSN'), ('PKG002518', 'USPS', 'USPS'), ('PKG002519', 'UPSN', 'UPSN'), ('PKG002520', 'UPSN', 'UPSN'), ('PKG002521', 'USPS', 'USPS'), ('PKG002522', 'UPSN', 'UPSN'), ('PKG002523', 'FDEG', 'FDEG'), ('PKG002524', 'USPS', 'USPS'), ('PKG002525', 'USPS', 'USPS'), ('PKG002526', 'UPSN', 'UPSN'), ('PKG002527', 'FDEG', 'FDEG'), ('PKG002528', 'TLMD', '1'), ('PKG002529', 'USPS', 'USPS'), ('PKG002530', 'UPSN', 'UPSN')]",A
46,60,161.48938808661543,"[('PKG002531', 'UPSN', 'UPSN'), ('PKG002532', 'FDEG', 'FDEG'), ('PKG002533', 'UPSN', 'UPSN'), ('PKG002534', 'TLMD', '1'), ('PKG002535', 'UPSN', 'UPSN'), ('PKG002536', 'FDEG', 'FDEG'), ('PKG002537', 'UPSN', 'UPSN'), ('PKG002538', 'UPSN', 'UPSN'), ('PKG002539', 'UPSN', 'UPSN'), ('PKG002540', 'FDEG', 'FDEG'), ('PKG002541', 'TLMD', '2'), ('PKG002542', 'TLMD', '2'), ('PKG002543', 'FDEG', 'FDEG'), ('PKG002544', 'TLMD', '3AB'), ('PKG002545', 'FDEG', 'FDEG'), ('PKG002546', 'UPSN', 'UPSN'), ('PKG002547', 'TLMD', '2'), ('PKG002548', 'UPSN', 'UPSN'), ('PKG002549', 'UPSN', 'UPSN'), ('PKG002550', 'TLMD', '2'), ('PKG002551', 'USPS', 'USPS'), ('PKG002552', 'UPSN', 'UPSN'), ('PKG002553', 'UPSN', 'UPSN'), ('PKG002554', 'FDEG', 'FDEG'), ('PKG002555', 'USPS', 'USPS'), ('PKG002556', 'USPS', 'USPS'), ('PKG002557', 'TLMD', '2'), ('PKG002558', 'UPSN', 'UPSN'), ('PKG002559', 'UPSN', 'UPSN'), ('PKG002560', 'TLMD', '2'), ('PKG002561', 'TLMD', '1'), ('PKG002562', 'UPSN', 'UPSN'), ('PKG002563', 'UPSN', 'UPSN'), ('PKG002564', 'TLMD', '2'), ('PKG002565', 'UPSN', 'UPSN'), ('PKG002566', 'UPSN', 'UPSN'), ('PKG002567', 'UPSN', 'UPSN'), ('PKG002568', 'TLMD', '2'), ('PKG002569', 'FDEG', 'FDEG'), ('PKG002570', 'USPS', 'USPS'), ('PKG002571', 'USPS', 'USPS'), ('PKG002572', 'UPSN', 'UPSN'), ('PKG002573', 'TLMD', '2'), ('PKG002574', 'UPSN', 'UPSN'), ('PKG002575', 'TLMD', '2'), ('PKG002576', 'USPS', 'USPS'), ('PKG002577', 'UPSN', 'UPSN'), ('PKG002578', 'USPS', 'USPS'), ('PKG002579', 'TLMD', '1'), ('PKG002580', 'TLMD', '3AB'), ('PKG002581', 'TLMD', '3AB'), ('PKG002582', 'TLMD', '1'), ('PKG002583', 'USPS', 'USPS'), ('PKG002584', 'USPS', 'USPS'), ('PKG002585', 'TLMD', '1'), ('PKG002586', 'TLMD', '2'), ('PKG002587', 'UPSN', 'UPSN'), ('PKG002588', 'USPS', 'USPS'), ('PKG002589', 'TLMD', '2'), ('PKG002590', 'TLMD', '2')]",A
47,59,161.48938808661543,"[('PKG002591', 'TLMD', '1'), ('PKG002592', 'TLMD', '2'), ('PKG002593', 'FDEG', 'FDEG'), ('PKG002594', 'TLMD', '1'), ('PKG002595', 'USPS', 'USPS'), ('PKG002596', 'TLMD', '1'), ('PKG002597', 'USPS', 'USPS'), ('PKG002598', 'USPS', 'USPS'), ('PKG002599', 'TLMD', '2'), ('PKG002600', 'UPSN', 'UPSN'), ('PKG002601', 'UPSN', 'UPSN'), ('PKG002602', 'USPS', 'USPS'), ('PKG002603', 'USPS', 'USPS'), ('PKG002604', 'FDEG', 'FDEG'), ('PKG002605', 'TLMD', '1'), ('PKG002606', 'USPS', 'USPS'), ('PKG002607', 'TLMD', '1'), ('PKG002608', 'USPS', 'USPS'), ('PKG002609', 'UPSN', 'UPSN'), ('PKG002610', 'UPSN', 'UPSN'), ('PKG002611', 'TLMD', '2'), ('PKG002612', 'TLMD', '2'), ('PKG002613', 'FDEG', 'FDEG'), ('PKG002614', 'USPS', 'USPS'), ('PKG002615', 'FDEG', 'FDEG'), ('PKG002616', 'FDEG', 'FDEG'), ('PKG002617', 'TLMD', '1'), ('PKG002618', 'TLMD', '1'), ('PKG002619', 'UPSN', 'UPSN'), ('PKG002620', 'FDEG', 'FDEG'), ('PKG002621', 'TLMD', '1'), ('PKG002622', 'UPSN', 'UPSN'), ('PKG002623', 'USPS', 'USPS'), ('PKG002624', 'TLMD', '1'), ('PKG002625', 'TLMD', '1'), ('PKG002626', 'TLMD', '2'), ('PKG002627', 'TLMD', '1'), ('PKG002628', 'TLMD', '2'), ('PKG002629', 'TLMD', '1'), ('PKG002630', 'USPS', 'USPS'), ('PKG002631', 'TLMD', '1'), ('PKG002632', 'TLMD', '2'), ('PKG002633', 'FDEG', 'FDEG'), ('PKG002634', 'UPSN', 'UPSN'), ('PKG002635', 'USPS', 'USPS'), ('PKG002636', 'UPSN', 'UPSN'), ('PKG002637', 'FDEG', 'FDEG'), ('PKG002638', 'UPSN', 'UPSN'), ('PKG002639', 'UPSN', 'UPSN'), ('PKG002640', 'USPS', 'USPS'), ('PKG002641', 'USPS', 'USPS'), ('PKG002642', 'FDEG', 'FDEG'), ('PKG002643', 'TLMD', '2'), ('PKG002644', 'UPSN', 'UPSN'), ('PKG002645', 'USPS', 'USPS'), ('PKG002646', 'TLMD', '3AB'), ('PKG002647', 'USPS', 'USPS'), ('PKG002648', 'FDEG', 'FDEG'), ('PKG002649', 'UPSN', 'UPSN')]",A
48,56,161.48938808661543,"[('PKG002650', 'TLMD', '3AB'), ('PKG002651', 'TLMD', '1'), ('PKG002652', 'TLMD', '2'), ('PKG002653', 'USPS', 'USPS'), ('PKG002654', 'TLMD', '2'), ('PKG002655', 'TLMD', '2'), ('PKG002656', 'TLMD', '1'), ('PKG002657', 'TLMD', '1'), ('PKG002658', 'FDEG', 'FDEG'), ('PKG002659', 'UPSN', 'UPSN'), ('PKG002660', 'UPSN', 'UPSN'), ('PKG002661', 'UPSN', 'UPSN'), ('PKG002662', 'TLMD', '2'), ('PKG002663', 'USPS', 'USPS'), ('PKG002664', 'TLMD', '3AB'), ('PKG002665', 'UPSN', 'UPSN'), ('PKG002666', 'USPS', 'USPS'), ('PKG002667', 'UPSN', 'UPSN'), ('PKG002668', 'TLMD', '2'), ('PKG002669', 'TLMD', '1'), ('PKG002670', 'USPS', 'USPS'), ('PKG002671', 'USPS', 'USPS'), ('PKG002672', 'USPS', 'USPS'), ('PKG002673', 'TLMD', '2'), ('PKG002674', 'USPS', 'USPS'), ('PKG002675', 'UPSN', 'UPSN'), ('PKG002676', 'USPS', 'USPS'), ('PKG002677', 'FDEG', 'FDEG'), ('PKG002678', 'TLMD', '1'), ('PKG002679', 'UPSN', 'UPSN'), ('PKG002680', 'FDEG', 'FDEG'), ('PKG002681', 'TLMD', '3AB'), ('PKG002682', 'USPS', 'USPS'), ('PKG002683', 'TLMD', '1'), ('PKG002684', 'UPSN', 'UPSN'), ('PKG002685', 'TLMD', '2'), ('PKG002686', 'TLMD', '1'), ('PKG002687', 'FDEG', 'FDEG'), ('PKG002688', 'TLMD', '2'), ('PKG002689', 'FDEG', 'FDEG'), ('PKG002690', 'UPSN', 'UPSN'), ('PKG002691', 'USPS', 'USPS'), ('PKG002692', 'TLMD', '2'), ('PKG002693', 'USPS', 'USPS'), ('PKG002694', 'FDEG', 'FDEG'), ('PKG002695', 'FDEG', 'FDEG'), ('PKG002696', 'UPSN', 'UPSN'), ('PKG002697', 'TLMD', '3AB'), ('PKG002698', 'USPS', 'USPS'), ('PKG002699', 'TLMD', '2'), ('PKG002700', 'UPSN', 'UPSN'), ('PKG002701', 'UPSN', 'UPSN'), ('PKG002702', 'FDEG', 'FDEG'), ('PKG002703', 'USPS', 'USPS'), ('PKG002704', 'UPSN', 'UPSN'), ('PKG002705', 'TLMD', '2')]",A
49,64,161.48938808661543,"[('PKG002706', 'TLMD', '1'), ('PKG002707', 'UPSN', 'UPSN'), ('PKG002708', 'TLMD', '3AB'), ('PKG002709', 'TLMD', '1'), ('PKG002710', 'UPSN', 'UPSN'), ('PKG002711', 'UPSN', 'UPSN'), ('PKG002712', 'UPSN', 'UPSN'), ('PKG002713', 'USPS', 'USPS'), ('PKG002714', 'FDEG', 'FDEG'), ('PKG002715', 'TLMD', '1'), ('PKG002716', 'FDEG', 'FDEG'), ('PKG002717', 'FDEG', 'FDEG'), ('PKG002718', 'UPSN', 'UPSN'), ('PKG002719', 'TLMD', '2'), ('PKG002720', 'TLMD', '1'), ('PKG002721', 'USPS', 'USPS'), ('PKG002722', 'TLMD', '1'), ('PKG002723', 'USPS', 'USPS'), ('PKG002724', 'TLMD', '1'), ('PKG002725', 'TLMD', '1'), ('PKG002726', 'TLMD', '1'), ('PKG002727', 'UPSN', 'UPSN'), ('PKG002728', 'UPSN', 'UPSN'), ('PKG002729', 'FDEG', 'FDEG'), ('PKG002730', 'USPS', 'USPS'), ('PKG002731', 'TLMD', '2'), ('PKG002732', 'TLMD', '1'), ('PKG002733', 'USPS', 'USPS'), ('PKG002734', 'USPS', 'USPS'), ('PKG002735', 'USPS', 'USPS'), ('PKG002736', 'UPSN', 'UPSN'), ('PKG002737', 'UPSN', 'UPSN'), ('PKG002738', 'USPS', 'USPS'), ('PKG002739', 'UPSN', 'UPSN'), ('PKG002740', 'TLMD', '3AB'), ('PKG002741', 'TLMD', '1'), ('PKG002742', 'USPS', 'USPS'), ('PKG002743', 'UPSN', 'UPSN'), ('PKG002744', 'USPS', 'USPS'), ('PKG002745', 'FDEG', 'FDEG'), ('PKG002746', 'UPSN', 'UPSN'), ('PKG002747', 'TLMD', '1'), ('PKG002748', 'TLMD', '1'), ('PKG002749', 'UPSN', 'UPSN'), ('PKG002750', 'USPS', 'USPS'), ('PKG002751', 'USPS', 'USPS'), ('PKG002752', 'TLMD', '1'), ('PKG002753', 'TLMD', '1'), ('PKG002754', 'TLMD', '2'), ('PKG002755', 'USPS', 'USPS'), ('PKG002756', 'UPSN', 'UPSN'), ('PKG002757', 'TLMD', '1'), ('PKG002758', 'TLMD', '1'), ('PKG002759', 'TLMD', '1'), ('PKG002760', 'UPSN', 'UPSN'), ('PKG002761', 'UPSN', 'UPSN'), ('PKG002762', 'TLMD', '2'), ('PKG002763', 'TLMD', '3AB'), ('PKG002764', 'UPSN', 'UPSN'), ('PKG002765', 'UPSN', 'UPSN'), ('PKG002766', 'TLMD', '2'), ('PKG002767', 'FDEG', 'FDEG'), ('PKG002768', 'UPSN', 'UPSN'), ('PKG002769', 'USPS', 'USPS')]",A
50,51,161.48938808661543,"[('PKG002770', 'USPS', 'USPS'), ('PKG002771', 'TLMD', '1'), ('PKG002772', 'TLMD', '2'), ('PKG002773', 'TLMD', '1'), ('PKG002774', 'USPS', 'USPS'), ('PKG002775', 'TLMD', '1'), ('PKG002776', 'TLMD', '1'), ('PKG002777', 'UPSN', 'UPSN'), ('PKG002778', 'FDEG', 'FDEG'), ('PKG002779', 'UPSN', 'UPSN'), ('PKG002780', 'TLMD', '2'), ('PKG002781', 'USPS', 'USPS'), ('PKG002782', 'USPS', 'USPS'), ('PKG002783', 'USPS', 'USPS'), ('PKG002784', 'TLMD', '1'), ('PKG002785', 'FDEG', 'FDEG'), ('PKG002786', 'USPS', 'USPS'), ('PKG002787', 'TLMD', '3AB'), ('PKG002788', 'FDEG', 'FDEG'), ('PKG002789', 'TLMD', '2'), ('PKG002790', 'TLMD', '1'), ('PKG002791', 'TLMD', '1'), ('PKG002792', 'TLMD', '1'), ('PKG002793', 'TLMD', '1'), ('PKG002794', 'UPSN', 'UPSN'), ('PKG002795', 'FDEG', 'FDEG'), ('PKG002796', 'UPSN', 'UPSN'), ('PKG002797', 'USPS', 'USPS'), ('PKG002798', 'USPS', 'USPS'), ('PKG002799', 'TLMD', '1'), ('PKG002800', 'USPS', 'USPS'), ('PKG002801', 'TLMD', '1'), ('PKG002802', 'USPS', 'USPS'), ('PKG002803', 'TLMD', '2'), ('PKG002804', 'UPSN', 'UPSN'), ('PKG002805', 'TLMD', '2'), ('PKG002806', 'UPSN', 'UPSN'), ('PKG002807', 'FDEG', 'FDEG'), ('PKG002808', 'TLMD', '1'), ('PKG002809', 'UPSN', 'UPSN'), ('PKG002810', 'USPS', 'USPS'), ('PKG002811', 'UPSN', 'UPSN'), ('PKG002812', 'USPS', 'USPS'), ('PKG002813', 'UPSN', 'UPSN'), ('PKG002814', 'UPSN', 'UPSN'), ('PKG002815', 'USPS', 'USPS'), ('PKG002816', 'USPS', 'USPS'), ('PKG002817', 'USPS', 'USPS'), ('PKG002818', 'UPSN', 'UPSN'), ('PKG002819', 'USPS', 'USPS'), ('PKG002820', 'UPSN', 'UPSN')]",A
